DB 10DBW 14 BACKWARD PRESS,DB 1260DBD 100 TOOL SLIDE POSITION,DB 13DBW 2,DB 30DBW 140 DISCHARGER POSITION,DB 30DBW 20 ramposition,DB 30DBW 80 v cont position,DB 371DBW 44 setpoint pump,MW 970,DB 10DBW 232,DB 10DBW 8 billet length,DB 400DBD 38 z3 energy,MD 280 C start to setpoint,MD 284 C ana kw,T 174,T 175,T 176,C 21,C 23,C 24,C 25,C 26,DB 10DBW 178 CAF Actual Temperature Combustion air fan,DB 10DBW 182 EGS_Temperature,DB 20DBW 140 SETPOINT Z1,DB 20DBW 142 SETPOINT Z2,DB 20DBW 174 EXTRACTION STEP,MW 380,DB 200DBW 0 tank1 temp,DB 200DBW 2 tank2 temp,DB 200DBW 4 tank1 level,DB 200DBW 8 actual press,DB 20DBD 292,T 227,T 229,DB 1DBW 2,DB 70DBD 0 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΠΥΡΓΟΥΣ ΨΥΞ),DB 70DBD 16 PIESI PSIXIS ASMAK,DB 70DBD 4 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΔΕΞΑΜΕΝΗ),DB 70DBD 68 4 INCH COOLING ACT POSITION,DB 70DBW 36 REF KANONI 1,DB 70DBW 38 REF KANONI 2,DB 75DBD 28,MD 210,MD 214,MD 70 sinolo ypog-mpanioy,T 0,C 22_Junker2,C 23_Junker2,C 24_Junker2,C 25_Junker2,is_low_usage,is_low_usage_next,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,Energy
2.2,254.492,-446.8,52.8,1156.9333333333334,6.0,820.0,15.466666666666669,264.3333333333333,810.0,35059.23,109.06666666666666,165.86,1024.6666666666667,931.3333333333334,1010.6666666666666,3.2,5.2,5.0,4.066666666666666,2.0,48.33103497809351,80.8,179.07402619167271,207.98106251047355,0.9333333333333332,-2800.0,25.0,29.4,2124.333333333333,6.133333333333334,196608.0,3906.6666666666665,0.0,0.0,30.158,0.158,29.726666666666667,1.5,69.26666666666667,0.0,7.866666666666666,293.3333333333333,0.0,2720.478,0.0,8.0,2.0,5.0,3.0,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,65.65300000458956
3.1333333333333333,677.8446666666666,591.6,208.2,993.2,26.066666666666663,930.2666666666668,15.133333333333333,266.2,810.0,21111.36,98.53333333333332,323.42,1047.3333333333333,926.6666666666666,1038.6666666666667,2.8,4.4,5.0,3.8,2.0,181.36616868969773,82.26666666666667,-17.765292441763574,-8.513778160837662,1.4,1400.0,23.866666666666667,31.666666666666668,2130.2,39.06666666666667,270882.13333333336,2800.0,0.0,0.0,24.107333333333333,0.16,28.34,34.372,72.73333333333333,0.0,14.733333333333333,293.3333333333333,0.0,2706.089333333333,0.0,8.0,2.0,5.0,3.0,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,181.1689999997616
8.733333333333333,381.3666666666667,2218.733333333333,111.33333333333331,985.3333333333334,10.2,865.8,15.133333333333333,190.26666666666668,810.0,35249.1,97.46666666666668,177.05,1024.0,956.0,1017.3333333333334,2.066666666666667,6.4,5.0,4.466666666666667,2.0,40.51224592401031,72.86666666666666,-157.03932342167687,-190.2627307333196,0.2666666666666666,2386.6666666666665,23.666666666666668,31.266666666666666,2108.133333333333,20.8,235929.6,1520.0,0.0,0.0,22.448,0.3553333333333333,25.896666666666665,57.23333333333333,74.6,0.0,14.866666666666667,170.0,0.0,2698.256,0.0,8.0,2.0,5.0,3.0,0,0.0,-0.2588190451025215,0.965925826289068,0.0,1.0,182.4839999973774
6.0,443.17,-768.8,52.8,1200.2,23.666666666666668,820.0,14.533333333333331,270.3333333333333,810.0,33765.06,101.33333333333331,181.48,1036.6666666666667,902.0,1038.0,6.133333333333334,3.6,5.0,3.533333333333333,2.0,0.2978883861233375,72.66666666666667,-2.169575522517219,53.794357059062285,0.0,7000.0,24.466666666666665,30.666666666666668,2096.9333333333334,5.933333333333334,253405.86666666667,5333.333333333333,0.0,0.0,23.058,0.1606666666666666,28.424,1.504,69.8,0.0,13.4,257.3333333333333,0.0,2739.2073333333333,0.0,8.0,2.0,5.0,3.0,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,166.82699999958277
8.866666666666667,131.6,1020.5333333333332,52.8,620.8666666666667,10.733333333333333,871.7333333333333,19.4,264.3333333333333,810.0,21872.46,92.0,222.54,1045.3333333333333,950.0,1040.6666666666667,3.8,5.6,5.0,4.2,2.0,64.10577222341895,73.13333333333334,-2.099834805717661,-52.69636572577811,0.0,2800.0,25.0,31.33333333333333,2197.2,2.4,166024.53333333333,1106.6666666666667,0.0,0.0,23.134,0.16,25.556,1.504,69.13333333333334,0.0,13.2,173.33333333333334,0.0,2745.910666666666,0.0,7.533333333333333,2.0,5.0,3.0,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,157.19200000166893
3.2666666666666666,635.2993333333333,42.86666666666667,192.7333333333333,1184.3333333333333,23.53333333333333,925.8,26.53333333333333,178.4,810.0,39857.34,90.0,132.7,1012.6666666666666,971.3333333333334,1028.6666666666667,3.8,5.6,5.0,4.2,2.0,-4.338325073619516,76.46666666666667,-5.074066167232161e-13,68.15468409585989,0.2666666666666666,1400.0,25.0,32.0,2291.2,1.0,78643.2,0.0,0.0,0.0,23.27533333333333,0.258,24.484,1.5,69.46666666666667,0.0,13.2,43.333333333333336,0.0,2750.162,0.0,7.0,2.0,5.0,3.0,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,159.01799999922514
4.6,127.504,293.06666666666666,52.8,350.06666666666666,2.4,886.9333333333333,27.4,32.0,580.0,0.0,84.0,95.55,1000.0,1050.0,1020.0,8.0,5.666666666666667,5.0,4.333333333333333,2.0,6.3097153391267415,85.33333333333333,-5.074066167232161e-13,-91.84299360770008,0.8,0.0,25.0,31.8,2222.133333333333,3.6666666666666665,0.0,0.0,0.0,0.0,23.40266666666667,0.356,28.811333333333334,1.504,69.26666666666667,0.0,13.733333333333333,70.0,0.0,2751.974666666667,0.0,7.0,2.0,5.0,3.0,0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,124.05799999833108
1.3333333333333333,0.57,0.0,1.0,1073.9333333333334,-2.0,762.2666666666667,26.0,32.0,580.0,0.0,84.0,95.55,1000.0,1050.0,1020.0,8.0,4.666666666666667,5.0,4.066666666666666,2.0,-195.9471019176904,83.0,-5.074066167232161e-13,27.31140319375551,0.0,0.0,25.866666666666667,29.6,2081.6666666666665,6.333333333333333,0.0,0.0,0.0,0.0,23.063333333333333,0.1593333333333333,25.70133333333333,1.5,69.0,0.0,13.4,364.6666666666667,0.0,2746.986,0.0,7.0,2.0,5.0,3.0,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,49.21400000154972
0.7333333333333333,0.57,0.0,1.0,1007.2,-2.0,673.8,26.0,170.26666666666668,580.0,33574.45,148.33333333333334,118.46,1030.6666666666667,975.3333333333334,1018.0,8.0,5.0,5.0,4.2,2.0,-177.57758145993463,90.2,-5.074066167232161e-13,-215.4684095860572,0.0,0.0,25.666666666666668,29.0,2071.5333333333333,6.333333333333333,126702.93333333332,1653.3333333333333,0.0,0.0,29.454,0.16,24.504,1.5,69.0,0.0,14.666666666666666,43.333333333333336,0.0,2746.1113333333333,0.0,7.0,2.0,5.0,3.0,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,53.00499999895692
2.0,202.056,-58.6,46.73333333333333,416.73333333333335,10.8,634.9333333333333,14.666666666666666,409.26666666666665,580.0,57292.06,160.6,304.75,1057.3333333333333,898.6666666666666,1046.0,8.0,4.666666666666667,5.0,4.066666666666666,2.0,196.7089109147929,70.6,-1.2571763748239444,233.4734252675422,1.5333333333333334,0.0,24.33333333333333,29.0,2093.9333333333334,11.733333333333333,253405.86666666667,1546.6666666666667,0.0,0.0,33.361333333333334,0.1606666666666666,21.673333333333336,1.508,68.8,0.0,18.73333333333333,0.0,0.0,2762.224,0.0,7.0,2.0,5.0,3.0,0,0.0,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,148.06450000032785
