"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","Coverage_0.90","Coverage_Error_0.90","Pinball_0.05","Pinball_0.50","Pinball_0.95","Sharpness_0.90","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/mse","epoch/val_loss","epoch/val_mae","epoch/val_mape","epoch/val_mse","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"BiLSTM-standard-bs64-augFalse--seed4242--fake_data_length0---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-23T12:02:45.000Z","3553","gay2zs84","64","false","0","","BiLSTM","","","","","","","","","true","standard","4242","true","0.9478703115066752","0.04787031150667509","0.0867543636843117","5.140044468596817","0.2595878211541005","6.288178443908691","14","0.004000000189989805","0.015410039573907852","0.2448773980140686","203.71583557128903","0.09311699122190475","0.017276886850595474","0.3452295958995819","61.9180908203125","0.1305074393749237","0.936345086761591","2.1316072746633634","1.5556669254855184","0.7299398883448744","1.2472637754242355","9.459577908559796"
"LSTM-standard-bs64-augFalse--seed1234--fake_data_length0---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-23T11:20:31.000Z","3641","kentcfot","64","false","0","","LSTM","","","","","","","","","true","standard","1234","true","0.9313413858868403","0.031341385886840434","0.09542068784129294","5.13116248643934","0.5538062301927973","12.003851890563965","14","0.0010000000474974513","0.020745839923620224","0.3339419662952423","232.64572143554688","0.20087359845638275","0.0346715971827507","0.6869463920593262","185.49110412597656","0.706627607345581","1.083530288097287","2.466677165375403","1.9616369808501384","0.6594644435794792","1.4005845139976876","11.484722584509091"
"BiLSTM-standard-bs64-augFalse--seed42--fake_data_length0---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-23T11:03:52.000Z","3531","gay2zs84","64","false","0","","BiLSTM","","","","","","","","","true","standard","42","true","0.9154481881754608","0.015448188175460896","0.10398550730788322","5.12310068308123","0.20570125129673048","5.281761646270752","14","0.004000000189989805","0.015164000913500786","0.23843860626220703","185.82388305664065","0.09127818048000336","0.0176292322576046","0.3525846600532532","62.94416046142578","0.13478077948093414","1.073743136006408","2.4443965287916107","1.777011833886018","0.6915149339425839","1.3330460734295788","10.7553105595049"
"BiLSTM-standard-bs64-augTrue--seed2021--fake_data_length0.25---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-23T01:16:40.000Z","3976","haphibkd","64","true","0.25","","BiLSTM","","","","","","","","","true","standard","2021","true","0.9287984742530198","0.028798474253019735","0.08900533719420511","5.09485539196335","0.35302359493992874","8.018272399902344","14","0.004000000189989805","0.01505234558135271","0.23742331564426425","217.12315368652344","0.0887279212474823","0.014113186858594418","0.2788746654987335","51.71977233886719","0.08968213945627213","1.6111820376154276","3.667886338856225","3.529039401540768","0.38736707761657097","1.878573767926287","16.28746360392551"
"BiLSTM-standard-bs64-augTrue--seed777--fake_data_length1---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T23:45:20.000Z","5468","a3kuhvsk","64","true","1","","BiLSTM","","","","","","","","","true","standard","777","true","0.965034965034965","0.06503496503496498","0.10161229800207934","5.132759071115963","0.12945175498288236","4.135319232940674","26","0.004000000189989805","0.011668666265904903","0.18782763183116913","155.6074981689453","0.05957965925335884","0.011107702739536762","0.1859306693077087","33.62178039550781","0.04675932601094246","1.0485152646529774","2.3869648031793886","1.7003257762356965","0.704827452806462","1.3039654045394369","10.878250365402508"
"BiLSTM-standard-bs64-augTrue--seed777--fake_data_length0.25---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T22:45:04.000Z","3611","a3kuhvsk","64","true","0.25","","BiLSTM","","","","","","","","","true","standard","777","true","0.9732994278448824","0.07329942784488241","0.09545183257168444","5.105303143705576","0.28868450815330576","7.254666328430176","14","0.004000000189989805","0.015318483114242554","0.23788714408874512","223.85568237304688","0.09230715781450272","0.012373095378279686","0.24348901212215424","40.22600173950195","0.07359977066516876","1.366650589544608","3.1112058788834127","2.6988073679136058","0.5314934018495281","1.642804726044336","13.91406353585448"
"BiLSTM-standard-bs64-augTrue--seed2021--fake_data_length1---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T16:09:21.000Z","6886","wjdxdt6b","64","true","1","","BiLSTM","","","","","","","","","true","standard","2021","true","0.8976478067387158","-0.002352193261284219","0.10341153196748926","5.1103636020630505","0.28105864777962136","6.537383556365967","14","0.004000000189989805","0.013587754219770432","0.2179476767778397","194.4590301513672","0.07711286097764969","0.012198632583022118","0.22533197700977323","34.53460693359375","0.0660359337925911","1.3107821336614047","2.984020283883684","2.354616926179324","0.5912440512993626","1.5344761080509934","13.778198764174126"
"BiLSTM-standard-bs64-augTrue--seed1234--fake_data_length1---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T14:25:05.000Z","6254","wjdxdt6b","64","true","1","","BiLSTM","","","","","","","","","true","standard","1234","true","0.9186268277177368","0.018626827717736827","0.09418847518443152","5.152961011520704","0.41920270305944","9.35845947265625","14","0.004000000189989805","0.014120188541710377","0.22399504482746124","190.93218994140625","0.08224065601825714","0.012647383846342564","0.24184930324554443","40.718849182128906","0.0718202143907547","0.8633165116986119","1.96535634424952","1.228666880192736","0.7867063254891487","1.1084524708767336","9.033622968011706"
"LSTM-standard-bs64-augFalse--seed4242--fake_data_length0---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T13:10:53.000Z","4349","0vm7cqe6","64","false","0","","LSTM","","","","","","","","","true","standard","4242","true","0.8391608391608392","-0.060839160839160855","0.2277567282877981","5.073153913319786","0.5398362743725694","11.46805191040039","14","0.0010000000474974513","0.02148231863975525","0.33681216835975647","260.6868896484375","0.20101062953472135","0.030040517449378967","0.5994133949279785","135.54171752929688","0.5556333065032959","1.9532203449993777","4.446543005657117","5.475064679311862","0.04954167605476956","2.339885612441741","18.91449246161245"
"BiLSTM-standard-bs64-augTrue--seed4242--fake_data_length1---pinball_loss_usageTrue---testing_stageTrue","finished","-","","","2025-10-22T12:55:50.000Z","5351","wjdxdt6b","64","true","1","","BiLSTM","","","","","","","","","true","standard","4242","true","0.8766687857596949","-0.023331214240305154","0.11465471525595436","5.162300647411955","0.3797967487736564","8.471089363098145","14","0.004000000189989805","0.013390513136982918","0.21289920806884768","184.0536346435547","0.07161703705787659","0.015693424269557","0.3114747107028961","49.079349517822266","0.11570178717374802","0.7040695274095966","1.6028275768346305","0.9143813105036354","0.8412655596358435","0.9562328746197944","7.5749875434246094"
