timestamp,"node_network_receive_bytes_total{instance=""172.16.3.219:9100"", job=""otel-collector"", device=""eth1""}","node_network_transmit_bytes_total{instance=""172.16.3.86:9100"", job=""otel-collector"", device=""eth1""}","node_network_receive_bytes_total{instance=""172.16.2.14:9100"", job=""otel-collector"", device=""eth1""}",packet_count_ratio,delta_time_milliseconds,max_delta_time_milliseconds,min_delta_time_milliseconds,variance_delta_time_ratio,cycle_time_nanoseconds,longest_cycle_time_nanoseconds,shortest_cycle_time_nanoseconds,throughput_rcvd_by_imagestore_MBps,throughput_trnsmt_from_otherapps_MBps,throughput_rcvd_by_pnetio_MBps
1747830288,9592261952,19218832895,691059555465,64,16.161441802978516,17.049551010131836,14.913797378540039,0.19000749914996062,1059014,3854102,1012598,1.107260,1.107260,0.004120
1747830289,9593415488,19219986431,691059559905,64,15.96689224243164,16.881704330444336,14.974355697631836,0.08233512170577008,1027640,1284814,1012092,1.100098,1.100098,0.004234
1747830290,9594575032,19221151983,691059564105,64,15.954256057739258,17.210721969604492,14.78433609008789,0.11575862102284365,1023526,1322073,1014184,1.105827,1.111557,0.004005
1747830291,9595709042,19222325045,691059568485,64,15.95616340637207,17.088651657104492,14.90473747253418,0.1250517328204749,1057736,1304864,1021041,1.081476,1.118719,0.004177
1747830292,9596904634,19223471071,691059572745,63,16.025543212890625,17.351627349853516,14.636754989624023,0.09479891827345242,1041427,1561783,1012046,1.140205,1.092936,0.004063
1747830293,9598041648,19224614093,691059577185,64,16.036033630371094,17.43340492248535,14.761686325073242,0.13825715463404878,1035779,1256639,1010596,1.084341,1.090071,0.004234
1747830294,9599228228,19225772135,691059581325,64,16.00170135498047,17.37499237060547,15.002012252807617,0.0490528391143084,1051183,1326061,1012340,1.131611,1.104395,0.003948
1747830295,9600356230,19226934683,691059585645,64,16.00027084350586,17.04263687133789,14.960527420043945,0.036525357693396834,1038927,1342039,1018090,1.075747,1.108692,0.004120
1747830296,9601515774,19228088219,691059590025,63,15.95926284790039,17.047643661499023,14.966964721679688,0.1327932378520478,1031486,1344478,1012335,1.105827,1.100098,0.004177
1747830297,9602669310,19229262783,691059594405,64,15.996932983398438,16.97230339050293,14.914512634277344,0.11625432399257105,1077785,1392552,1011913,1.100098,1.120152,0.004177
1747830298,9603831858,19230425331,691059599045,64,16.000747680664062,17.055511474609375,14.991283416748047,0.1291362775362548,1021696,1353672,1010053,1.108692,1.108692,0.004425
1747830299,9604971876,19231604401,691059603305,63,15.955209732055664,17.058134078979492,14.915704727172852,0.0708672825655207,1035358,1202616,1014220,1.087206,1.124449,0.004063
1747830300,9606143436,19232745921,691059607625,64,14.973878860473633,17.052412033081055,14.973878860473633,0.08383188652015326,1018329,1344192,1009840,1.117287,1.088638,0.004120
1747830301,9607281952,19233897955,691059611885,64,16.010522842407227,17.50636100769043,14.950037002563477,0.05932875666697366,1024215,2930430,1016413,1.085773,1.098665,0.004063
1747830302,9608467030,19235066511,691059616145,63,15.979528427124023,16.950607299804688,14.986991882324219,0.03226869552925622,1069663,1255639,1010942,1.130178,1.114422,0.004063
1747830303,9609599538,19236206589,691059620585,64,15.968084335327148,17.08841323852539,14.947175979614258,0.038256636341064805,1093798,1313896,1014962,1.080044,1.087263,0.004234
1747830304,9610762086,19237348109,691059625247,64,15.989303588867188,17.018795013427734,14.977216720581055,0.06240811942856443,1035359,1410231,1011164,1.108692,1.088638,0.004446
1747830305,9611936650,19238536191,691059629627,63,17.009496688842773,17.009496688842773,14.991998672485352,0.08312357657458251,1013447,1496429,1011670,1.120152,1.133043,0.004177
1747830306,9613096194,19239686723,691059634289,64,15.056848526000977,17.056703567504883,14.993667602539062,0.08161294301189091,1033610,1253677,1018281,1.105827,1.097233,0.004446
1747830307,9614279770,19240820733,691059638549,64,16.008615493774414,17.00568199157715,15.001058578491211,0.03469701122435203,1036828,1405745,1012551,1.128746,1.081476,0.004063
1747830308,9615385242,19241998301,691059642809,63,14.996528625488281,17.999649047851562,14.029979705810547,0.19747682937055394,1056388,1390672,1013312,1.054260,1.123016,0.004063
1747830309,9616546288,19243135315,691059647471,64,15.999078750610352,17.021656036376953,14.993667602539062,0.09542966783144029,1149008,1149008,1010639,1.107260,1.084341,0.004446
1747830310,9617717908,19244291855,691059651851,64,15.006065368652344,17.002105712890625,14.985799789428711,0.06885770185577327,1185193,1308395,1018855,1.117344,1.102962,0.004177
1747830311,9618874448,19245473929,691059656513,64,15.996217727661133,17.02737808227539,14.94741439819336,0.09761434453995244,1137088,5029515,1011721,1.102962,1.127314,0.004446
1747830312,9620017470,19246631971,691059660773,63,16.043663024902344,17.12512969970703,14.925003051757812,0.11212661631504131,1038141,1289083,1010726,1.090071,1.104395,0.004063
1747830313,9621171006,19247779499,691059665093,64,15.85245132446289,17.11416244506836,14.910697937011719,0.07460177350024037,1029802,1477973,1009933,1.100098,1.094368,0.004120
1747830314,9622341064,19248922521,691059669353,64,15.999794006347656,17.002344131469727,15.011072158813477,0.03245947993244404,1030420,4133915,1009901,1.115854,1.090071,0.004063
1747830315,9623488592,19250097085,691059674015,63,15.998601913452148,17.083406448364258,14.978647232055664,0.10384929324851268,1021394,1510972,1012723,1.094368,1.120152,0.004446
1747830316,9624630112,19251244613,691059678395,64,16.001462936401367,17.393827438354492,14.616966247558594,0.1699425958557029,1057685,5359951,1015259,1.088638,1.094368,0.004177
1747830317,9625803174,19252411667,691059682655,63,16.002178192138672,16.679763793945312,14.99485969543457,0.02817749679416502,1020304,1349323,1019777,1.118719,1.112989,0.004063
1747830318,9626959714,19253575717,691059687437,64,16.028881072998047,17.053842544555664,14.989852905273438,0.06029076237098381,1053184,1289020,1011133,1.102962,1.110125,0.004560
1747830319,9628135780,19254726249,691059691757,64,14.976739883422852,17.93980598449707,14.111042022705078,0.14993262149281303,1053358,1259930,1016672,1.121584,1.097233,0.004120
1747830320,9629284810,19255873777,691059696077,64,15.996217727661133,17.7156925201416,14.93692398071289,0.1958266506819771,1040851,1365299,1010809,1.095800,1.094368,0.004120
1747830321,9630459374,19257052847,691059700337,63,15.995979309082031,16.996383666992188,15.00082015991211,0.0331156683113724,1054889,1364428,1011259,1.120152,1.124449,0.004063
1747830322,9631600894,19258179347,691059705059,64,16.00360870361328,17.061948776245117,14.95218276977539,0.09935013265094193,1011239,1333954,1011239,1.088638,1.074314,0.004503
1747830323,9632743916,19259367429,691059709379,64,17.022132873535156,18.115520477294922,12.863636016845703,0.2954508065360844,1026365,1249023,1013813,1.090071,1.133043,0.004120
1747830324,9633907966,19260493929,691059713759,64,15.999317169189453,20.262718200683594,11.844873428344727,0.6782317619161327,1026365,1249023,1013813,1.110125,1.074314,0.004177
1747830325,9635061502,19261677505,691059718019,64,14.988183975219727,17.260313034057617,14.790058135986328,0.1937977329900227,1022567,1356560,1010635,1.100098,1.128746,0.004063
1747830326,9636218042,19262829539,691059722339,63,15.999078750610352,17.04263687133789,14.977455139160156,0.0927613198611064,1282364,4837122,1020488,1.102962,1.098665,0.004120
1747830327,9637407626,19263963549,691059726979,64,15.001773834228516,18.073081970214844,13.96799087524414,0.16366440786544795,1057987,1276507,1009829,1.134476,1.081476,0.004425
1747830328,9638550648,19265141117,691059731299,64,15.96975326538086,16.98136329650879,15.021085739135742,0.03336343921091727,1317803,1375664,1012233,1.090071,1.123016,0.004120
1747830329,9639687662,19266311175,691059735679,63,15.953779220581055,17.027854919433594,14.990091323852539,0.0931133882856995,1022277,1492935,1010736,1.084341,1.115854,0.004177
1747830330,9640875744,19267437675,691059739879,64,16.222476959228516,17.975330352783203,14.093160629272461,0.18659709223270293,1060831,1251379,1019802,1.133043,1.074314,0.004005
1747830331,9642002244,19268595717,691059744319,64,15.986442565917969,17.029285430908203,14.954328536987305,0.061202389137780415,1048310,1228057,1012763,1.074314,1.104395,0.004234
1747830332,9643184318,19269753759,691059748519,64,15.993118286132812,16.981840133666992,15.020608901977539,0.030956119276414118,1033838,1212050,1011210,1.127314,1.104395,0.004005
1747830333,9644339356,19270911801,691059752899,64,15.998363494873047,17.222881317138672,14.989852905273438,0.0751728259806472,1043463,1284851,1009224,1.101530,1.104395,0.004177
1747830334,9645482378,19272077353,691059757159,63,16.051292419433594,16.15452766418457,15.82956314086914,0.0023850175362236546,4329210,8984649,1014108,1.090071,1.111557,0.004063
1747830335,9646652436,19273256423,691059761761,64,15.95306396484375,17.08984375,14.940500259399414,0.09086291052571013,1026003,1415174,1014757,1.115854,1.124449,0.004389
1747830336,9647789450,19274400947,691059765961,64,16.037702560424805,16.98589324951172,14.989852905273438,0.032615102948723274,1024045,1443795,1014764,1.084341,1.091503,0.004005
1747830337,9648965516,19275539463,691059770341,63,16.027450561523438,17.046689987182617,14.917850494384766,0.18779626650148742,1038581,4579442,1015144,1.121584,1.085773,0.004177
1747830338,9650125060,19276696003,691059774943,64,15.987634658813477,16.990184783935547,14.973878860473633,0.06491214283660472,1036307,1491367,1011098,1.105827,1.102962,0.004389
1747830339,9651283102,19277855547,691059779323,64,16.051054000854492,16.983747482299805,14.988422393798828,0.06204281239733395,1036307,1491367,1011098,1.104395,1.105827,0.004177
1747830340,9652442646,19279034617,691059783643,64,15.938997268676758,17.10367202758789,14.948844909667969,0.10018869157811783,1037801,2446907,1012368,1.105827,1.124449,0.004120
1747830341,9653602250,19280170129,691059788023,64,15.985727310180664,17.030000686645508,14.996051788330078,0.03474067309978851,1162427,1318509,1015518,1.105885,1.082909,0.004177
1747830342,9654734758,19281356709,691059792283,63,16.00170135498047,17.032146453857422,14.996767044067383,0.10127645460156093,1022625,1234064,1010087,1.080044,1.131611,0.004063
1747830343,9655927346,19282484711,691059796543,64,16.005277633666992,17.02427864074707,14.961719512939453,0.06047814044977136,1202516,2868970,1013425,1.137341,1.075747,0.004063
1747830344,9657058352,19283669789,691059800923,64,16.024112701416016,16.101837158203125,15.894889831542969,0.0012043834068123968,1037201,1961559,1015788,1.078611,1.130178,0.004177
1747830345,9658226908,19284824827,691059805303,63,16.00360870361328,17.128944396972656,14.9383544921875,0.10694750524232616,1036464,1341134,1011849,1.114422,1.101530,0.004177
1747830346,9659358234,19285990379,691059809443,64,16.246318817138672,17.915964126586914,13.988018035888672,0.2464328146001369,1060686,3380958,1010654,1.078917,1.111557,0.003948
1747830347,9660562838,19287136405,691059813883,64,16.69025421142578,18.083572387695312,14.96267318725586,0.23643912664149622,1033829,2238642,1010196,1.148800,1.092936,0.004234
1747830348,9661692342,19288270415,691059818203,63,15.953779220581055,17.014503479003906,14.90473747253418,0.10869582739257655,1054655,1329273,1012913,1.077179,1.081476,0.004120
1747830349,9662853388,19289466007,691059822463,64,15.99740982055664,17.14038848876953,14.87588882446289,0.10658020750055744,1017145,1271099,1011049,1.107260,1.140205,0.004063
1747830350,9664011430,19290606025,691059826903,64,16.01886749267578,18.126964569091797,13.9007568359375,0.22921757798962927,1036755,1303130,1010804,1.104395,1.087206,0.004234
1747830351,9665170974,19291774641,691059831103,63,16.001462936401367,16.054868698120117,15.948295593261719,0.0006151529871684594,1043269,3666879,1012409,1.105827,1.114479,0.004005
1747830352,9666310992,19292917663,691059835483,64,15.984535217285156,17.12775230407715,14.78433609008789,0.10813625239591058,1037160,2571313,1011431,1.087206,1.090071,0.004177
1747830353,9667467532,19294089223,691059839803,64,15.984535217285156,17.002344131469727,15.002012252807617,0.0363075894816024,1037160,2571313,1011431,1.102962,1.117287,0.004120
1747830354,9668636088,19295215723,691059844063,64,14.27912712097168,17.73381233215332,14.27912712097168,0.18557978720566498,1026754,1228119,1013911,1.114422,1.074314,0.004063
1747830355,9669807648,19296399299,691059848263,64,16.01433753967285,17.14158058166504,14.911890029907227,0.06793434171364039,1159909,1412139,1016904,1.117287,1.128746,0.004005
1747830356,9670947666,19297530305,691059852643,64,15.993833541870117,16.155719757080078,15.839338302612305,0.0016565499318571995,1035068,1281479,1009963,1.087206,1.078611,0.004177
1747830357,9672117724,19298686845,691059856903,63,16.003131866455078,17.025232315063477,14.917612075805664,0.06826012155467938,1120714,1315426,1011402,1.115854,1.102962,0.004063
1747830358,9673277268,19299862911,691059861223,64,15.099525451660156,17.041444778442383,14.976739883422852,0.09314645562710479,1023937,1325374,1011400,1.105827,1.121584,0.004120
1747830359,9674432306,19301058503,691059865543,64,15.984773635864258,17.031431198120117,14.964580535888672,0.08986933611509146,1055228,1261931,1011628,1.101530,1.140205,0.004120
1747830360,9675599360,19302180497,691059869923,63,17.004013061523438,17.010927200317383,14.967918395996094,0.0826709804010708,1036769,1227948,1012400,1.112989,1.070017,0.004177
1747830361,9676728864,19303340041,691059874123,64,15.994787216186523,17.325639724731445,14.717340469360352,0.10317985182882188,1014767,1300952,1014767,1.077179,1.105827,0.004005
1747830362,9677907934,19304493577,691059878563,64,15.999078750610352,18.873214721679688,13.135433197021484,0.2920215793915711,1049583,1233083,1016461,1.124449,1.100098,0.004234
1747830363,9679074988,19305666639,691059883263,63,15.996456146240234,17.039775848388672,14.968395233154297,0.0628728073974075,1059129,1216805,1016928,1.112989,1.118719,0.004482
1747830364,9680204492,19306803653,691059887583,64,15.94996452331543,16.977548599243164,15.063285827636719,0.030188074660461497,1255701,1255701,1013091,1.077179,1.084341,0.004120
1747830365,9681359530,19307972209,691059891903,64,16.007423400878906,17.016172409057617,14.952421188354492,0.06537346758259634,1255701,1255701,1013091,1.101530,1.114422,0.004120
1747830366,9682537098,19309146773,691059896163,63,16.054630279541016,17.02404022216797,15.017509460449219,0.08838865209455907,1150950,1293981,1011788,1.123016,1.120152,0.004063
1747830367,9683704152,19310297305,691059900543,64,14.99485969543457,17.033815383911133,14.99485969543457,0.03381214506164615,1034502,1318600,1015912,1.112989,1.097233,0.004177
1747830368,9684829150,19311443331,691059904803,64,15.997648239135742,17.001628875732422,15.022039413452148,0.03254268967489136,1062264,1374402,1014651,1.072882,1.092936,0.004063
1747830369,9686009722,19312583349,691059909465,63,16.02458953857422,18.286943435668945,13.726234436035156,0.19924880299677228,1051969,1297916,1014286,1.125881,1.087206,0.004446
1747830370,9687139226,19313733881,691059913665,64,16.0214900970459,17.56453514099121,15.00082015991211,0.12107555440413992,1067366,4495245,1012131,1.077179,1.097233,0.004005
1747830371,9688307782,19314923465,691059918045,64,16.010046005249023,18.00847053527832,13.99087905883789,0.2011030574697424,1024454,1527182,1013123,1.114422,1.134476,0.004177
1747830372,9689476398,19316083009,691059922245,64,15.960454940795898,16.1440372467041,15.856266021728516,0.0017331103262297704,1158449,1186985,1012763,1.114479,1.105827,0.004005
1747830373,9690620922,19317206505,691059926565,63,15.02227783203125,17.032384872436523,14.95671272277832,0.09892900717885077,1037427,1246458,1011974,1.091503,1.071449,0.004120
1747830374,9691763944,19318387077,691059931227,64,15.95306396484375,17.04549789428711,14.931917190551758,0.13233981201803477,1024498,1371951,1010766,1.090071,1.125881,0.004446
1747830375,9692935504,19319542115,691059935487,64,15.966415405273438,17.039060592651367,14.9688720703125,0.09841060958606898,1038540,4021679,1018787,1.117287,1.101530,0.004063
1747830376,9694087538,19320682133,691059939627,63,15.86771011352539,17.35091209411621,13.982057571411133,0.13711329077929746,1038229,2355832,1015458,1.098665,1.087206,0.003948
1747830377,9695260600,19321844681,691059944127,64,15.971660614013672,17.754554748535156,14.243364334106445,0.16415159618083713,1023895,1340594,1016448,1.118719,1.108692,0.004292
1747830378,9696405124,19323011735,691059948327,64,15.000343322753906,17.000913619995117,14.986753463745117,0.09082846307015609,1030949,1271067,1012745,1.091503,1.112989,0.004005
1747830379,9697570676,19324178789,691059952527,63,15.95306396484375,17.695188522338867,14.03498649597168,0.22547860972990671,1089622,1859731,1017120,1.111557,1.112989,0.004005
1747830380,9698736228,19325330823,691059956847,65,17.208576202392578,18.419742584228516,13.791084289550781,0.298349028135525,1035703,4956386,1013356,1.111557,1.098665,0.004120
1747830381,9699874744,19326469339,691059961047,64,16.026020050048828,16.915082931518555,14.99629020690918,0.07109013935291869,1037203,3429297,1013612,1.085773,1.085773,0.004005
1747830382,9701044802,19327630385,691059965367,64,16.048431396484375,16.99662208557129,14.946937561035156,0.08684402810784651,1121364,1224316,1017577,1.115854,1.107260,0.004120
1747830383,9702187824,19328797439,691059970149,63,16.051054000854492,18.02659034729004,13.998031616210938,0.3432397719574639,1038352,1328887,1011400,1.090071,1.112989,0.004560
1747830384,9703344364,19329968999,691059974723,64,15.969991683959961,17.009258270263672,14.997243881225586,0.08442302255812004,1036068,3613617,1013622,1.102962,1.117287,0.004362
1747830385,9704517426,19331137555,691059979357,64,16.06607437133789,17.048120498657227,14.990806579589844,0.08947744495359415,1017804,1447061,1013605,1.118719,1.114422,0.004419
1747830386,9705664954,19332273067,691059983811,64,16.09945297241211,17.72308349609375,14.230728149414062,0.22504205441523772,1037377,1449464,1015697,1.094368,1.082909,0.004248
1747830387,9706841020,19333419093,691059988251,63,15.968084335327148,17.118215560913086,14.964818954467773,0.07292775690494144,1042857,4191485,1014958,1.121584,1.092936,0.004234
1747830388,9707973528,19334584645,691059992945,64,14.85300064086914,17.11297035217285,14.85300064086914,0.22346085035631036,1041703,2973193,1011620,1.080044,1.111557,0.004477
1747830389,9709130068,19335732173,691059997145,64,15.989542007446289,16.910314559936523,15.012741088867188,0.03252535571184225,1045462,1445996,1011101,1.102962,1.094368,0.004005
1747830390,9710297122,19336903733,691060001785,63,16.106128692626953,17.069578170776367,15.006780624389648,0.09066945204304926,1027827,2636130,1011654,1.112989,1.117287,0.004425
1747830391,9711468682,19338078297,691060006045,64,16.038179397583008,17.04883575439453,14.952421188354492,0.09364629468954903,1043660,4358376,1020183,1.117287,1.120152,0.004063
1747830392,9712613206,19339221319,691060010739,64,15.994071960449219,18.36538314819336,14.633893966674805,0.26521558348925484,1306381,1391795,1021753,1.091503,1.090071,0.004477
1747830393,9713787770,19340361337,691060015059,63,15.996694564819336,17.22097396850586,14.90926742553711,0.17819087946791623,1164396,2788091,1014927,1.120152,1.087206,0.004120
1747830394,9714917274,19341544913,691060019379,64,16.081809997558594,17.076730728149414,14.911413192749023,0.04092859061872947,1048298,2584853,1010688,1.077179,1.128746,0.004120
1747830395,9716078320,19342681927,691060023759,64,16.026735305786133,17.075061798095703,14.942646026611328,0.0986359422261611,1035068,1283835,1014855,1.107260,1.084341,0.004177
1747830396,9717252884,19343842973,691060028019,64,15.985250473022461,17.034053802490234,14.97030258178711,0.11665129007263382,1022588,1283353,1013780,1.120152,1.107260,0.004063
1747830397,9718407922,19344979987,691060032399,63,16.01123809814453,17.077922821044922,14.953374862670898,0.03813345663750526,1037665,1313238,1016717,1.101530,1.084341,0.004177
1747830398,9719546438,19346141033,691060036659,64,15.951395034790039,17.01188087463379,15.000343322753906,0.08865812067069787,1031438,1501225,1011683,1.085773,1.107260,0.004063
1747830399,9720717998,19347326111,691060041321,64,15.972137451171875,17.961502075195312,14.01376724243164,0.1279410906756573,1036633,1401784,1018965,1.117287,1.130178,0.004446
1747830400,9721885052,19348455615,691060045955,63,16.064167022705078,17.169713973999023,14.98723030090332,0.0795282339250159,1025543,7596915,1010229,1.112989,1.077179,0.004419
1747830401,9723035584,19349610653,691060050215,64,16.08562469482422,19.25206184387207,12.722969055175781,0.3735909226562066,1019488,1299262,1011126,1.097233,1.101530,0.004063
1747830402,9724178606,19350797293,691060054535,64,17.81439781188965,17.81439781188965,15.372753143310547,0.0726736592548367,1021887,1207131,1012393,1.090071,1.131668,0.004120
1747830403,9725335146,19351950829,691060058915,64,15.977859497070312,16.99995994567871,14.19210433959961,0.11380491583876083,1094530,4608511,1015380,1.102962,1.100098,0.004177
1747830404,9726503762,19353084839,691060063115,64,15.992879867553711,17.026901245117188,14.981269836425781,0.09183361761232621,1037762,1378078,1015313,1.114479,1.081476,0.004005
1747830405,9727664808,19354242881,691060067375,64,16.95871353149414,16.96491241455078,14.996528625488281,0.045850428067011256,1034709,1227658,1011801,1.107260,1.104395,0.004063
1747830406,9728825854,19355397919,691060071695,63,15.990495681762695,16.101837158203125,15.00248908996582,0.01679265517667925,1037922,1294408,1018396,1.107260,1.101530,0.004120
1747830407,9729970378,19356555961,691060076075,64,16.01696014404297,16.990184783935547,14.992952346801758,0.06312578138362276,1056185,3183855,1012202,1.091503,1.104395,0.004177
1747830408,9731150950,19357718509,691060080455,64,16.005992889404297,17.011165618896484,15.04659652709961,0.031880909655680044,1038471,1375516,1015248,1.125881,1.108692,0.004177
1747830409,9732295474,19358923113,691060084775,63,15.932321548461914,17.01951026916504,14.941692352294922,0.03617453223777546,1044056,1290089,1013075,1.091503,1.148800,0.004120
1747830410,9733452334,19360061629,691060088915,64,16.019821166992188,17.121553421020508,14.945745468139648,0.10118930434687505,1049308,1260332,1017628,1.103268,1.085773,0.003948
1747830411,9734607372,19361204651,691060093355,63,16.062259674072266,16.695261001586914,14.98270034790039,0.028834943636189554,1036148,1285211,1011502,1.101530,1.090071,0.004234
1747830412,9735774426,19362343167,691060097555,64,16.01719856262207,17.054319381713867,14.970064163208008,0.0654652304192246,1021418,4526333,1010235,1.112989,1.085773,0.004005
1747830413,9736921954,19363529747,691060101995,64,15.984535217285156,18.711090087890625,14.304161071777344,0.17976310908562235,1035158,1206298,1012168,1.094368,1.131611,0.004234
1747830414,9738070984,19364656247,691060106195,64,16.00170135498047,17.078876495361328,14.918327331542969,0.1633886839713521,1041501,1310735,1018092,1.095800,1.074314,0.004005
1747830415,9739257564,19365832313,691060110515,64,16.00503921508789,18.010377883911133,13.986825942993164,0.13056149692357083,1057519,1320217,1018089,1.131611,1.121584,0.004120
1747830416,9740411100,19366988853,691060115089,63,16.003131866455078,17.043352127075195,14.043569564819336,0.12615144274970758,1151530,5577400,1014967,1.100098,1.102962,0.004362
1747830417,9741560130,19368155907,691060119529,64,16.022682189941406,17.11416244506836,14.841079711914062,0.0812404928152306,1157360,2287650,1015436,1.095800,1.112989,0.004234
1747830418,9742731690,19369313949,691060123729,64,16.0369873046875,17.041444778442383,14.997482299804688,0.039317795156316476,1022973,1355399,1012178,1.117287,1.104395,0.004005
1747830419,9743892736,19370459975,691060127989,63,15.990257263183594,17.391443252563477,14.005422592163086,0.2760195775195707,1032837,1218840,1013045,1.107260,1.092936,0.004063
1747830420,9745025244,19371619519,691060132369,64,15.987873077392578,17.127513885498047,14.872550964355469,0.18770078925975872,1051685,1320060,1012302,1.080044,1.105827,0.004177
1747830421,9746190796,19372783569,691060136809,64,16.087770462036133,17.80247688293457,14.243364334106445,0.10200288559694785,1049543,1214391,1012582,1.111557,1.110125,0.004234
1747830422,9747345834,19373938607,691060141069,63,15.96832275390625,17.028093338012695,15.009641647338867,0.09290533878484417,1031997,1185833,1016514,1.101530,1.101530,0.004063
1747830423,9748458809,19375077123,691060145389,64,16.258955001831055,17.04883575439453,14.97507095336914,0.11761949455934777,1034402,1213015,1009042,1.061416,1.085773,0.004120
1747830424,9749588313,19376200612,691060149589,64,14.987945556640625,17.997026443481445,13.982295989990234,0.1891281640280687,1019422,1235863,1010889,1.077179,1.071443,0.004005
1747830425,9750797423,19377369168,691060153909,63,15.990495681762695,17.032861709594727,14.994382858276367,0.10022327723060315,1029328,1175176,1009879,1.153097,1.114422,0.004120
1747830426,9752006533,19378573772,691060158289,64,15.94853401184082,17.763853073120117,14.127731323242188,0.2048479095521599,1038157,1162224,1011134,1.153097,1.148800,0.004177
1747830427,9753152559,19379725806,691060162489,64,17.581462860107422,19.898653030395508,11.85750961303711,0.7423087700650938,1053943,3943818,1015854,1.092936,1.098665,0.004005
1747830428,9754357223,19380930410,691060167189,63,15.87224006652832,17.002105712890625,12.001276016235352,0.29153593375643566,1027578,3202608,1014187,1.148857,1.148800,0.004482
1747830429,9755519771,19382123058,691060171329,64,15.973567962646484,16.989707946777344,14.978170394897461,0.10599743745613568,1286271,1310411,1013617,1.108692,1.137398,0.003948
1747830430,9756703347,19383299124,691060175769,64,16.020774841308594,17.046213150024414,14.950037002563477,0.23286566971212508,1026790,8881501,1011250,1.128746,1.121584,0.004234
1747830431,9757883919,19384479696,691060180089,64,15.993356704711914,17.36927032470703,13.630151748657227,0.20591271310613135,1298794,2764836,1009160,1.125881,1.125881,0.004120
1747830432,9759093029,19385652758,691060184349,63,15.995264053344727,17.07315444946289,14.989614486694336,0.16458959062626902,1044251,2955488,1014237,1.153097,1.118719,0.004063
1747830433,9760264589,19386851354,691060188609,64,15.978574752807617,17.093658447265625,14.923095703125,0.1299320154810391,1024208,1600807,1014431,1.117287,1.143070,0.004063
1747830434,9761410615,19388037934,691060192929,64,16.016483306884766,19.439697265625,13.590812683105469,0.3927297456308987,1029444,1459811,1011673,1.092936,1.131611,0.004120
1747830435,9762622789,19389204988,691060197309,63,15.975236892700195,17.038345336914062,14.991044998168945,0.1279083982381924,1032304,1378374,1010677,1.156019,1.112989,0.004177
1747830436,9763821385,19390384058,691060201569,64,15.97142219543457,16.165494918823242,15.803098678588867,0.003876410525401314,1067949,1394368,1015945,1.143070,1.124449,0.004063
1747830437,9765001957,19391581152,691060205889,64,16.117095947265625,16.214609146118164,15.79594612121582,0.004733453517392083,1044962,1365392,1019196,1.125881,1.141638,0.004120
1747830438,9766178023,19392757218,691060210209,63,15.990972518920898,17.0440673828125,14.902830123901367,0.10106713412385661,1045112,1887652,1014054,1.121584,1.121584,0.004120
1747830439,9767355591,19393958818,691060214529,64,15.98215103149414,17.876863479614258,13.992786407470703,0.2164251667371666,1021110,1374167,1011496,1.123016,1.145935,0.004120
1747830440,9768537665,19395104844,691060218789,64,15.993118286132812,17.044782638549805,14.94741439819336,0.12916583519746408,1156092,1239071,1015154,1.127314,1.092936,0.004063
1747830441,9769733257,19396288420,691060223109,63,16.025304794311523,20.193815231323242,11.837244033813477,0.7213814889373076,1097436,3531082,1011073,1.140205,1.128746,0.004120
1747830442,9770931853,19397484012,691060227549,64,16.01243019104004,17.06719398498535,14.989376068115234,0.1551457745166597,1038408,1289643,1014363,1.143070,1.140205,0.004234
1747830443,9772091397,19398669090,691060231689,63,16.00027084350586,17.0438289642334,14.992952346801758,0.09427722954539332,1312352,3234375,1015547,1.105827,1.130178,0.003948
1747830444,9773264459,19399852666,691060236069,64,16.09325408935547,17.30799674987793,14.98270034790039,0.08349074738003716,1033298,1263967,1014927,1.118719,1.128746,0.004177
1747830445,9774464557,19401036242,691060240509,64,16.015052795410156,17.05455780029297,14.977693557739258,0.08927870412027995,1033720,1228892,1013295,1.144503,1.128746,0.004234
1747830446,9775664655,19402222822,691060244709,64,16.0219669342041,18.19157600402832,13.817071914672852,0.31309951281278886,1019361,2255152,1011650,1.144503,1.131611,0.004005
1747830447,9776830207,19403389876,691060249089,63,16.011714935302734,16.988515853881836,14.995098114013672,0.06979709240588247,1088569,1381682,1016953,1.111557,1.112989,0.004177
1747830448,9778022795,19404604994,691060253663,64,15.937566757202148,17.040491104125977,15.001773834228516,0.03569349305625797,1041093,1560646,1015090,1.137341,1.158827,0.004362
1747830449,9779176331,19405752522,691060257863,64,15.99884033203125,18.970966339111328,13.994455337524414,0.22198445284396037,1026349,2834109,1011616,1.100098,1.094368,0.004005
1747830450,9780386943,19406934596,691060262123,64,15.99740982055664,17.608642578125,14.934301376342773,0.15230152934022204,1032816,3232098,1015216,1.154530,1.127314,0.004063
1747830451,9781566013,19408154220,691060266623,63,15.935659408569336,16.997575759887695,14.963388442993164,0.06326493117888142,1021631,1285929,1009306,1.124449,1.163124,0.004292
1747830452,9782740577,19409321274,691060270703,64,14.998435974121094,18.032312393188477,13.989925384521484,0.2857904701548541,1019425,1258675,1009778,1.120152,1.112989,0.003891
1747830453,9783912137,19410516866,691060275463,64,16.00480079650879,17.077922821044922,14.955759048461914,0.10438219901242445,1030708,1192047,1010517,1.117287,1.140205,0.004539
