Timestamp;DB 10DBW 10 cont bkw press;DB 10DBW 12 FORWARD PRESS;DB 10DBW 14 BACKWARD PRESS;DB 10DBW 196 hp pressure pump;DB 10DBW 2 main pressure;DB 10DBW 4 ram pressure piston side;DB 10DBW 6 ram press rign side;DB 10DBW 8 cont for press;DB 10DBW 84 HP PRESSURE accu;DB 10DBW 90 metritis azotoy;DB 1260DBD 100 TOOL SLIDE POSITION;DB 1300DBW 0 step ram;DB 1300DBW 2 step mand;DB 1300DBW 4 step cont;DB 13DBW 2;DB 13DBW 4 set torque;DB 301DBW 110 puller position;DB 301DBW 134 puller speed;DB 301DBW 272 Temp Input Hot side HEXM(mandrel);DB 301DBW 274 Temp output Hot side HEXM(mandrel);DB 301DBW 276 Flow Rate Hot side HEXM(mandrel);DB 301DBW 90 ram speed;DB 30DBW 140 DISCHARGER POSITION;DB 30DBW 20 ramposition;DB 30DBW 40 mand position;DB 30DBW 42 mand in ram;DB 30DBW 80 v cont position;DB 371DBW 44 setpoint pump;DB 610DBW 12 relif valve;DB 652DBD 24;MW 970;MW 972;DB 10DBW 140;DB 10DBW 142;DB 10DBW 144;DB 10DBW 200;DB 10DBW 216;DB 10DBW 230;DB 10DBW 232;DB 10DBW 234;DB 10DBW 270;DB 10DBW 8 billet length;DB 400DBD 30 z1 energy;DB 400DBD 34 z2 energy;DB 400DBD 38 z3 energy;MD 280 C start to setpoint;MD 284 C ana kw;MD 354 total energy;T 174;T 175;T 176;C 21;C 22;C 23;C 24;C 25;C 26;DB 10DBW 140 Current Temp. Zone 1;DB 10DBW 142 Current Temp. Zone 2;DB 10DBW 144 Current Temp. Zone 3;DB 10DBW 146 Current Temp. Zone 4;DB 10DBW 148 Current Temp. Zone 5;DB 10DBW 150 Current Temp. Zone 6;DB 20DBW 148 SETPOINT Z5;DB 20DBW 150 SETPOINT Z6;T 32 E.G.F. Build up speed time;DB 10DBW 176 ExustGasFanSpeedSet;DB 10DBW 178 CAF Actual Temperature Combustion air fan;DB 10DBW 180 RCF1_Temperature;DB 10DBW 182 EGS_Temperature;DB 10DBW 186 RCF2_Temperature;DB 10DBW 516 Flap Heatexchanger;DB 20DBW 140 SETPOINT Z1;DB 20DBW 142 SETPOINT Z2;DB 20DBW 144 SETPOINT Z3;DB 20DBW 146 SETPOINT Z4;DB 20DBW 174 EXTRACTION STEP;Diff press bypass F1;Diff press bypass F2;MW 380;Pressure;Setpoint position exhaust damper;T 138;actual position exhaust damper;DB 200DBW 0 tank1 temp;DB 200DBW 2 tank2 temp;DB 200DBW 4 tank1 level;DB 200DBW 6 tank 2 level;DB 200DBW 8 actual press;DB 20DBD 292;DB 20DBW 290;DB 6DBD 0 cce pos;DB 7DBD 0 cce high pos;T 166;T 227;T 229;DB 10DBD 10 temp dexamenis;DB 19DBW 56 stathmi stratzonas;DB 1DBW 2;DB 70DBD 0 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΠΥΡΓΟΥΣ ΨΥΞ);DB 70DBD 12 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΝΤΛΙΩΝ ΜΠΕΚ;DB 70DBD 16 PIESI PSIXIS ASMAK;DB 70DBD 20 PIESI KANONIOY ASMAK;DB 70DBD 24 STATHMI YPOGEIAS DEXAM.;DB 70DBD 4 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΔΕΞΑΜΕΝΗ);DB 70DBD 44 STATMI YPOGEIAS FILTERED;DB 70DBD 64 4 inch mpek actual position;DB 70DBD 68 4 INCH COOLING ACT POSITION;DB 70DBD 8 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΝΤΛΙΩΝ ΨΥΞΕΩΣ;DB 70DBD 82 actual pressure antlias epistrofon mpek;DB 70DBW 36 REF KANONI 1;DB 70DBW 38 REF KANONI 2;DB 70DBW 60 4INCH COOLING SET;DB 70DBW 80 ref antlias epistrofon mpek;DB 70DBW 86 4 inch mpek setpoint;DB 72DBD 60;DB 72DBD 68;DB 75DBD 12;DB 75DBD 20;DB 75DBD 28;MB 146;MD 140;MD 188 STATHMI MPANIOY;MD 210;MD 214;MD 244;MD 70 sinolo ypog-mpanioy;T 0;C 21_Junker2;C 22_Junker2;C 23_Junker2;C 24_Junker2;C 25_Junker2;C 26_Junker2;DB 10DBW 140 Current Temp. Zone 1_Junker2;DB 10DBW 142 Current Temp. Zone 2_Junker2;DB 10DBW 144 Current Temp. Zone 3_Junker2;DB 10DBW 146 Current Temp. Zone 4_Junker2;DB 10DBW 148 Current Temp. Zone 5_Junker2;DB 10DBW 150 Current Temp. Zone 6_Junker2;DB 20DBW 148 SETPOINT Z5_Junker2;DB 20DBW 150 SETPOINT Z6_Junker2;DB 301DBW 98 billet counter;Energy
2025-02-28 13:00:00;16.533333333333335;0.8;5.8;299.8666666666667;25.333333333333332;26.933333333333334;6.533333333333333;128.26666666666668;293.8666666666667;61.666666666666664;635.2186666666668;124.0;107.66666666666667;85.66666666666667;381.0;8330.0;1385.0;19.533333333333335;61.0;58.0;127.0;62.666666666666664;2.2;1223.4;1383.1333333333334;159.73333333333332;20.133333333333333;891.7333333333333;340.0;0.6013333333333333;15.8;13.133333333333333;799.9333333333333;781.0;729.6;822.4666666666667;433.1333333333333;428.6;360.0;324.93333333333334;659.0666666666667;670.0;20883.49;16774.16;13289.1;49.333333333333336;483.72;50.79;1032.6666666666667;891.3333333333334;1030.6666666666667;4.733333333333333;2.8;3.4;3.8;3.2;3.8666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7000.0;29.733333333333334;0.0;264.06666666666666;74.53333333333333;467.06666666666666;15.333333333333334;0.0;0.0;0.0;0.0;0.5333333333333333;200.93333333333334;568.2;773.3333333333334;8.333333333333334;100.0;0.0;96.0;25.0;31.533333333333335;2189.0;428.6;49.6;327680.0;11.0;2912.4;4949.466666666666;2658.0;2860.0;0.0;37.82;863.1333333333333;4.666666666666667;24.542666666666666;35.76;1.2953333333333332;4.048666666666667;1505.2066666666665;31.257333333333335;1504.8373333333334;53.71;1.508;33.11466666666667;1.7773333333333334;69.26666666666667;0.0;0.0;74.46666666666667;56.0;1227.9653333333333;1236.3333333333333;2221888.6666666665;5.133333333333334;7.266666666666667;59.13333333333333;1233.076;1231.0586666666668;350.0;450.0;-0.03133333333333334;2736.063333333333;0.0;6.0;4.0;1.0;5.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;101.6710000000894
2025-02-28 13:15:00;10.066666666666666;0.7333333333333333;6.266666666666667;299.8666666666667;22.266666666666666;30.733333333333334;15.6;140.2;294.0;90.86666666666666;508.2686666666667;89.53333333333333;107.2;51.4;196.66666666666666;7279.466666666666;1257.8666666666666;10.8;61.0;58.0;127.0;30.533333333333335;52.8;1215.4666666666667;1289.8666666666666;74.46666666666667;15.533333333333333;731.2666666666667;436.6666666666667;0.526;15.866666666666667;12.866666666666667;841.2666666666667;837.5333333333333;770.8666666666667;802.2;632.1333333333333;308.3333333333333;168.73333333333332;365.6;657.6;670.0;30989.77;19248.489999999998;36481.47;49.46666666666667;305.84;86.63;1024.6666666666667;955.3333333333334;1041.3333333333333;3.8666666666666667;2.4;4.2;3.4;3.6;4.133333333333334;125.38313103018933;32.78391869568277;10.001221001220234;20.283140606669228;6.222605281428008;0.9368191721124871;0.3290119466582084;-8.001412032943023e-13;9333.333333333334;24.533333333333335;189.45734875146601;243.6;63.13333333333333;509.73333333333335;10.0;-5.074066167232161e-13;-6.449918724116266e-13;-7.698919626819567e-13;-7.913591656971697e-13;0.8666666666666667;306.73333333333335;864.4;5026.666666666667;7.933333333333334;100.0;0.0;96.0;25.466666666666665;31.333333333333332;2150.9333333333334;434.06666666666666;20.333333333333332;275251.2;8.2;3026.0666666666666;3287.8;2742.0;880.0;0.0;40.519999999999996;885.6666666666666;5.533333333333333;24.657333333333334;35.456;0.636;4.012;1501.7166666666667;28.29866666666667;1500.4106666666667;55.056000000000004;1.5;27.875999999999998;1.76;69.4;0.0;0.0;73.26666666666667;55.666666666666664;1234.7233333333331;1232.782;2222089.7333333334;0.6;1.6;71.66666666666667;1233.9393333333333;1230.73;496.6666666666667;716.6666666666666;-0.0033333333333333335;2731.1066666666666;0.0;6.0;4.0;1.0;5.0;2.0;2.0;155.5199789317431;11.57154827743;25.90333740333664;12.130276042039956;-7.359273623980305;-0.7541478129721431;-7.972138574285914e-13;-8.001412032943023e-13;9.0;153.85399999842048
2025-02-28 13:30:00;7.2;3.533333333333333;9.6;299.06666666666666;22.133333333333333;24.133333333333333;8.466666666666667;146.93333333333334;293.0;74.46666666666667;381.3566666666667;62.4;72.33333333333333;47.4;241.8;8090.666666666667;873.1333333333333;29.466666666666665;61.0;58.0;127.0;11.8;52.8;803.8666666666667;934.2;130.33333333333334;11.866666666666667;826.9333333333333;243.33333333333334;0.4633333333333333;14.933333333333334;12.0;798.6666666666666;806.6;762.0;835.2;579.2666666666667;199.53333333333333;108.66666666666667;255.66666666666666;660.3333333333334;670.0;31874.8;24453.649999999998;35640.299999999996;57.13333333333333;364.94;91.89;1036.0;1000.6666666666666;1036.6666666666667;4.666666666666667;3.0;3.0;4.0;3.0;3.0;-47.82314635255862;19.472359884123936;-45.94561756326538;20.047020517607965;3.2539921951678723;-4.736826354474218;0.467068878832788;-8.001412032943023e-13;5833.333333333333;21.533333333333335;-171.1866934808114;228.66666666666666;57.4;490.93333333333334;20.0;-5.074066167232161e-13;-6.449918724116266e-13;-7.698919626819567e-13;-7.913591656971697e-13;0.8666666666666667;275.1333333333333;831.1333333333333;1400.0;4.533333333333333;98.66666666666667;0.0;94.8;26.0;31.0;2108.0;433.26666666666665;30.0;275251.2;8.333333333333334;3074.5333333333333;3897.0;2952.6666666666665;3846.6666666666665;0.0;38.88;825.6;5.266666666666667;21.308666666666667;35.35466666666667;0.6406666666666666;4.028666666666667;1495.4913333333332;27.054;1495.8333333333333;55.338;1.504;32.462666666666664;1.776;69.26666666666667;0.0;0.0;74.86666666666666;55.2;1229.8166666666666;1232.8046666666667;2222160.466666667;0.5333333333333333;2.2;82.53333333333333;1232.074;1230.8826666666669;146.66666666666666;533.3333333333334;-0.02333333333333333;2726.7793333333334;0.0;6.0;4.0;1.0;5.0;2.0;2.0;-53.117323852618455;36.509157509156836;-58.57943690296708;11.312492518374075;-1.5820105820113772;0.5378869496508547;-7.972138574285914e-13;-8.001412032943023e-13;7.0;134.81300000101328
2025-02-28 13:45:00;10.066666666666666;3.066666666666667;9.133333333333333;300.3333333333333;13.333333333333334;17.066666666666666;9.0;151.26666666666668;293.6;96.73333333333333;381.372;73.73333333333333;116.26666666666667;51.4;168.46666666666667;8076.0;930.5333333333333;9.933333333333334;61.0;58.0;127.0;36.06666666666667;1.0;1031.1333333333334;1256.7333333333333;225.6;11.866666666666667;830.4;290.0;0.5013333333333333;15.333333333333334;12.333333333333334;819.4666666666667;797.9333333333333;759.3333333333334;833.0666666666667;590.8;141.73333333333332;123.13333333333334;295.06666666666666;659.2666666666667;670.0;24582.32;19891.34;20533.26;48.86666666666667;368.8;64.84;1040.6666666666667;977.3333333333334;1029.3333333333333;4.133333333333334;2.6;3.8;3.6;3.4;3.4;14.366599631305027;-33.85298905887204;-25.672639996170165;-61.66930019871275;-8.11334961335041;7.765388206563875;-0.9912854030509056;-8.001412032943023e-13;8166.666666666667;22.0;86.6314252196602;222.93333333333334;57.06666666666667;498.1333333333333;12.666666666666666;-5.074066167232161e-13;-6.449918724116266e-13;-7.698919626819567e-13;-7.913591656971697e-13;0.0;230.4;676.8;0.0;1.3333333333333333;99.0;0.0;95.06666666666666;25.266666666666666;30.8;2094.6666666666665;429.2;53.6;314572.8;11.0;2912.2;5272.0;2956.0;3006.6666666666665;0.0;38.4;702.3333333333334;4.666666666666667;22.618666666666666;35.785999999999994;0.9193333333333334;4.019333333333333;1497.2366666666667;28.497333333333334;1495.53;56.06066666666666;1.5;35.184666666666665;1.7833333333333334;69.4;0.0;0.0;74.6;56.4;1227.214;1236.8606666666667;2222265.6666666665;2.933333333333333;6.0;70.33333333333333;1233.9253333333334;1231.1480000000001;0.0;266.6666666666667;-0.029333333333333333;2726.7673333333337;0.0;6.0;4.0;1.0;5.0;2.0;2.0;43.680241327299655;-11.012233953411048;-2.665050635639647;-20.867868514928126;-3.691134573488317;0.0548852019432239;-7.972138574285914e-13;-8.001412032943023e-13;7.0;145.95599999651313
2025-02-28 14:00:00;10.466666666666667;1.0;6.6;299.73333333333335;12.266666666666667;16.466666666666665;12.866666666666667;105.06666666666666;294.2;40.06666666666667;667.2946666666667;131.6;91.6;95.73333333333333;-105.33333333333333;8692.0;1443.1333333333334;61.6;61.0;58.0;127.0;35.86666666666667;104.6;954.8;1057.0;102.2;25.0;943.4666666666667;343.3333333333333;0.5233333333333333;15.066666666666666;12.266666666666667;787.1333333333333;789.7333333333333;762.0;837.0666666666667;506.53333333333336;229.2;169.0;227.2;658.1333333333333;670.0;28200.59;22821.02;28852.14;51.13333333333333;230.77;79.75999999999999;1031.3333333333333;954.6666666666666;1051.3333333333333;3.6;2.2;4.6;3.066666666666667;3.8;3.8;-39.583925878044035;-12.611147022912373;50.68361703655744;34.64388661447405;-16.12666092077936;-5.4148172089356565;-0.7636644401358249;-8.001412032943023e-13;10500.0;22.133333333333333;122.50184347243136;220.26666666666668;56.2;497.1333333333333;14.666666666666666;-5.074066167232161e-13;-6.449918724116266e-13;-7.698919626819567e-13;-7.913591656971697e-13;1.8;149.93333333333334;457.46666666666664;600.0;3.8666666666666667;100.0;0.0;96.0;24.333333333333332;30.933333333333334;2131.4;438.4;33.53333333333333;157286.4;6.933333333333334;3186.5333333333333;1994.7333333333333;2978.0;1666.6666666666667;0.0;39.766666666666666;722.2;5.933333333333334;23.032666666666668;35.43666666666666;0.5526666666666668;4.019333333333333;1491.7673333333332;27.59733333333333;1494.2606666666666;57.190000000000005;1.5;29.179333333333332;1.7713333333333334;69.53333333333333;0.0;0.0;75.8;57.4;1230.0413333333333;1235.808;2222584.3333333335;5.2;9.666666666666666;97.46666666666667;1233.1879999999999;1230.9646666666667;293.3333333333333;666.6666666666666;-0.017333333333333333;2725.1813333333334;0.0;6.0;4.0;1.0;4.466666666666667;2.0;2.0;-1.708384208384722;-2.0088582441530134;52.74898848428183;9.132131485071872;-7.496600349542321;-2.149357178769743;-7.972138574285914e-13;-8.001412032943023e-13;8.0;140.812000002712
2025-02-28 14:15:00;10.4;5.333333333333333;15.0;299.8666666666667;22.0;29.2;15.2;138.73333333333332;293.0;71.86666666666666;508.3006666666667;94.93333333333334;115.4;51.4;-391.3333333333333;7622.666666666667;1201.6666666666667;3.7333333333333334;61.0;58.0;127.0;0.0;52.8;1327.3333333333333;1402.0;74.66666666666667;15.666666666666666;763.4666666666667;453.8;0.43066666666666664;15.266666666666667;12.6;776.0;786.6666666666666;745.6666666666666;810.2;614.1333333333333;306.6;260.53333333333336;293.46666666666664;660.2;670.0;19174.87;14161.54;16759.02;48.0;167.01;50.09;1048.6666666666667;914.6666666666666;1042.6666666666667;3.8666666666666667;2.4;4.2;2.933333333333333;3.6;3.1333333333333333;-45.52188225717684;-59.509169479758334;-18.249383514090148;-19.02939979410646;13.567179008354685;13.605365223011477;-0.17814647226491592;-8.001412032943023e-13;9333.333333333334;19.666666666666668;-157.73708970767822;202.2;51.0;467.46666666666664;16.0;-5.074066167232161e-13;-6.449918724116266e-13;-7.698919626819567e-13;-7.913591656971697e-13;0.8666666666666667;152.4;453.6666666666667;1266.6666666666667;6.066666666666666;99.33333333333333;0.0;95.46666666666667;24.0;30.266666666666666;2143.266666666667;429.8;6.133333333333334;441275.73333333334;13.266666666666667;2285.6;2612.0666666666666;2761.3333333333335;4633.333333333333;102.66666666666667;39.093333333333334;738.4;6.666666666666667;22.456666666666667;35.424;0.6346666666666666;4.038;1495.2;27.672666666666665;1495.6519999999998;55.876;1.5;30.044666666666668;1.788;69.26666666666667;0.0;0.0;74.73333333333333;55.4;1230.5673333333334;1233.706;2222872.4;5.333333333333333;7.866666666666666;67.13333333333334;1236.5446666666664;1230.9473333333333;293.3333333333333;800.0;-0.024;2726.5226666666663;0.0;6.0;4.0;1.0;4.0;2.0;2.0;-254.28513969690488;-153.87356652062593;-20.153582800642376;-10.596171802054942;20.096459096458293;2.0308961191306065;-7.972138574285914e-13;-8.001412032943023e-13;8.0;129.43699999898672
2025-02-28 14:30:00;17.0;7.0;5.333333333333333;298.93333333333334;9.733333333333333;15.466666666666667;14.666666666666666;106.86666666666666;292.1333333333333;66.06666666666666;593.1806666666666;136.8;122.6;125.2;-432.8666666666667;9525.333333333334;1318.0;134.53333333333333;61.0;58.0;127.0;0.0;107.13333333333334;960.9333333333333;1133.0;172.4;28.466666666666665;880.0;263.3333333333333;0.4106666666666667;15.0;12.066666666666666;666.2666666666667;690.8666666666667;631.9333333333333;550.3333333333334;844.8666666666667;86.73333333333333;77.6;113.73333333333333;659.8666666666667;670.0;18355.46;12692.970000000001;20876.82;50.8;78.36;51.93;1018.6666666666666;997.3333333333334;1070.0;3.6;2.2;4.6;2.8;3.8;3.2;137.87296799061454;0.10002633531984108;1.3451243745353776;30.548193636428145;-3.9300438123975483;-12.0684359213779;-0.4902918432338158;-8.001412032943023e-13;10500.0;27.066666666666666;115.05134190428274;230.73333333333332;63.6;519.4666666666667;10.0;-5.074066167232161e-13;-48.00000000000063;-10.000000000000767;-4.0000000000007905;0.0;310.53333333333336;923.3333333333334;2000.0;13.533333333333333;100.0;0.0;96.0;24.933333333333334;31.4;2136.866666666667;423.3333333333333;6.066666666666666;222822.4;7.333333333333333;2886.866666666667;2748.4;2778.0;3293.3333333333335;44.666666666666664;39.2;759.8;6.133333333333334;23.209999999999997;35.40266666666666;0.7413333333333334;4.049333333333333;1494.734;27.679333333333332;1498.794;55.94666666666667;1.5;27.710666666666665;1.808;69.26666666666667;0.0;0.0;74.6;56.13333333333333;1230.9933333333333;1235.4333333333334;2223155.8666666667;1.7333333333333334;4.333333333333333;99.46666666666667;1230.2973333333332;1230.93;406.6666666666667;583.3333333333334;-0.03133333333333334;2729.8213333333333;0.0;6.0;4.0;1.0;4.0;2.0;2.0;325.0389643036696;24.471366324306906;-23.377049965286005;15.010941128587394;-21.19446240034555;-0.45924010629973017;-2.0000000000007967;-8.001412032943023e-13;8.0;143.14300000295043
2025-02-28 14:45:00;0.13333333333333333;0.0;0.3333333333333333;299.06666666666666;0.0;0.3333333333333333;3.933333333333333;162.46666666666667;293.3333333333333;0.0;127.62266666666667;12.4;0.0;13.133333333333333;452.6;9521.333333333334;2738.0;19.533333333333335;61.0;58.0;127.0;0.0;52.8;744.8666666666667;743.2666666666667;-1.6;3.4;1000.0;100.0;0.256;15.866666666666667;12.866666666666667;347.06666666666666;374.6666666666667;340.3333333333333;253.0;1034.2;31.866666666666667;32.0;32.0;660.0;670.0;0.0;0.0;0.0;52.0;68.1;0.0;1010.0;1010.0;1120.0;3.3333333333333335;2.0;5.0;2.6666666666666665;4.0;3.3333333333333335;118.48044003926303;75.32515741339203;-12.431049342814795;-18.61466637937305;-24.99528358351966;-85.88383729560277;-201.71056285762242;-200.00000000000074;11666.666666666666;18.0;37.93642414230614;222.13333333333333;57.8;469.46666666666664;28.666666666666668;-5.074066167232161e-13;-323.2639517345405;-285.2639517345406;-279.2639517345407;0.0;0.0;0.0;0.0;-7.266666666666667;99.0;0.0;95.2;25.866666666666667;30.133333333333333;2096.4666666666667;442.53333333333336;5.8;0.0;0.0;2924.0;985.0;2780.0;0.0;0.0;37.56666666666667;773.8666666666667;0.5333333333333333;24.508;35.81066666666666;1.0353333333333332;1.6246666666666667;1949.3100000000002;30.672;1943.5966666666668;27.074666666666666;53.48866666666666;31.368;0.6953333333333334;27.6;0.0;53.333333333333336;95.13333333333334;26.6;794.1926666666666;781.888;2223510.933333333;8.666666666666666;17.6;100.13333333333334;789.6706666666666;800.9706666666666;0.0;0.0;0.022;2744.06;0.0;6.0;4.0;1.0;4.0;2.0;2.0;143.17823026646496;108.20925806219857;-2.062761856880269;-27.64657999952196;-31.04966602025503;-114.07255380784869;-277.2639517345407;-275.2639517345407;1.0;104.36499999836087
2025-02-28 15:00:00;0.0;0.0;0.0;299.8666666666667;0.0;0.0;0.0;174.2;294.2;0.0;0.65;0.0;0.0;0.0;0.0;9520.0;3848.0;0.0;61.0;58.0;127.0;0.0;1.0;1205.0;1203.0;-2.0;-1.8;1000.0;100.0;0.1;16.0;13.0;255.2;262.6666666666667;255.6;253.0;1034.5333333333333;31.933333333333334;32.0;32.0;660.0;670.0;0.0;0.0;0.0;52.0;68.1;0.0;1010.0;1010.0;1120.0;4.133333333333334;2.6;3.8;3.066666666666667;3.4;2.933333333333333;-58.303825803826356;-21.888721300486637;-113.70807297277958;-134.24106394694704;-218.95234504058104;-230.33074768368954;-226.936124877302;-226.0037348272649;8166.666666666667;18.0;-365.2075342957698;254.86666666666667;76.66666666666667;425.1333333333333;50.0;-5.074066167232161e-13;-150.73978309272476;-150.73978309272488;-150.7397830927249;0.0;0.0;0.0;0.0;-9.066666666666666;95.0;0.0;92.0;25.866666666666667;29.0;2102.6666666666665;496.73333333333335;6.066666666666666;0.0;0.0;5056.266666666666;985.0;2780.0;0.0;0.0;35.559999999999995;778.6666666666666;3.933333333333333;30.441333333333333;35.82066666666667;1.64;0.0;2385.730666666667;34.70733333333333;2384.5053333333335;0.49;1.492;36.346000000000004;0.0;0.0;0.0;0.0;100.0;0.0;397.9166666666667;379.00399999999996;2223715.0;0.0;0.0;67.93333333333334;388.22266666666667;386.886;146.66666666666666;533.3333333333334;0.05999999999999999;2771.2926666666667;0.0;6.0;4.0;1.0;4.0;2.0;2.0;13.672017524958136;-16.267638679404023;-106.61914338384999;-157.83573942397544;-261.18637027460625;-250.17866120807363;-150.7397830927249;-150.73978309272493;0.0;37.66200000047684
2025-02-28 15:15:00;0.13333333333333333;0.0;0.0;299.06666666666666;0.0;0.0;0.0;174.0;293.3333333333333;0.0;0.65;0.0;0.0;0.0;-97.46666666666667;9520.0;1296.3333333333333;4.466666666666667;61.0;58.0;127.0;0.0;1.0;1205.0;1203.0;-2.0;-2.0;1000.0;100.0;0.1;16.0;13.0;389.93333333333334;391.8666666666667;386.06666666666666;374.1333333333333;964.7333333333333;144.0;80.26666666666667;155.73333333333332;664.2;670.0;19601.510000000002;16521.93;18121.38;74.4;99.58;54.19;1026.0;997.3333333333334;1116.0;3.6;2.2;4.6;2.8;3.8;3.2;-25.945449974862253;0.28912590677233824;50.81390504919842;151.90680887739634;228.72634010869223;244.81792717086756;425.7349349996401;426.0037348272634;10500.0;21.533333333333335;108.1291268644207;275.93333333333334;85.46666666666667;422.06666666666666;20.666666666666668;-5.074066167232161e-13;426.0037348272636;426.00373482726343;426.0037348272634;0.0;0.0;0.0;0.0;7.2;98.33333333333333;0.0;94.66666666666667;24.533333333333335;29.0;2124.9333333333334;508.06666666666666;6.2;0.0;0.0;18916.0;985.0;2780.0;0.0;0.0;35.62;781.7333333333333;4.666666666666667;29.734666666666666;35.757333333333335;2.570666666666667;2.9306666666666668;2215.0266666666666;34.406666666666666;2213.7066666666665;10.940666666666667;1.49;36.37266666666667;0.9606666666666667;36.86666666666667;0.0;0.0;81.73333333333333;10.4;565.2666666666667;546.2313333333333;2223721.3333333335;0.0;0.0;93.53333333333333;556.4166666666666;548.6226666666666;366.6666666666667;400.0;0.021333333333333333;2762.354;0.0;6.0;4.0;1.0;4.0;2.0;2.0;-11.082860494625756;45.79172352701699;113.70486485192289;181.43027125379984;275.5422203069254;295.933886375062;426.0037348272634;426.0037348272634;0.0;31.199000000953674
