"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/val_loss","epoch/val_mae","epoch/val_mape","val_MSE","val_MAE","val_MASE","val_R2","val_RMSE","val_SMAPE"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length0.75---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T01:31:09.000Z","481","zxgtfzub","16","true","0.75","","LSTM","","","","","","","","","false","standard","4242","true","51","0.0010000000474974513","0.030250009149312973","0.1324969083070755","32.14753341674805","0.07211314886808395","0.2020873725414276","31.881452560424805","408.19517834159785","14.750408009951109","0.6860742262150634","0.8807366979709664","20.203840682939415","19.69661048044736"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length0.75---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T01:21:07.000Z","600","zxgtfzub","16","true","0.75","","LSTM","","","","","","","","","false","standard","42","true","62","0.0010000000474974513","0.02699275314807892","0.12511293590068817","27.38614273071289","0.08962550014257431","0.2397984564304352","33.79800033569336","366.972686872725","13.811302989831514","0.64239436667636","0.8927807658857697","19.15653118058499","19.649776370493992"
"BiLSTM-standard-bs16-augTrue--seed1234--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T01:13:19.000Z","466","zxgtfzub","16","true","0.5","","BiLSTM","","","","","","","","","false","standard","1234","true","32","0.004000000189989805","0.023530416190624237","0.1174166053533554","25.179759979248047","0.1065252646803856","0.2501981854438782","37.67010116577149","254.17401481235828","12.195082469959054","0.5672203618748425","0.9257374072382344","15.942835845995477","17.564048124461053"
"BiLSTM-standard-bs16-augTrue--seed2021--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T01:08:02.000Z","314","zxgtfzub","16","true","0.5","","BiLSTM","","","","","","","","","false","standard","2021","true","21","0.004000000189989805","0.02965217642486095","0.13128136098384857","26.499006271362305","0.11315865069627762","0.269688218832016","35.24082946777344","259.46713621520985","12.440018927931964","0.5786129003566427","0.9241909040700458","16.107983617300146","18.42606903817639"
"BiLSTM-standard-bs16-augTrue--seed777--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T01:01:38.000Z","380","zxgtfzub","16","true","0.5","","BiLSTM","","","","","","","","","false","standard","777","true","26","0.004000000189989805","0.025514421984553337","0.12353627383708954","25.72603416442871","0.08384059369564056","0.2221496105194092","33.445579528808594","275.001906670525","12.803164106259157","0.5955035888756639","0.9196520752962932","16.583181439956718","19.413386115201376"
"BiLSTM-standard-bs16-augTrue--seed4242--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:57:44.000Z","231","zxgtfzub","16","true","0.5","","BiLSTM","","","","","","","","","false","standard","4242","true","15","0.004000000189989805","0.031714580953121185","0.13664878904819489","31.218639373779297","0.10780291259288788","0.2509400248527527","38.57219696044922","497.7392818958059","16.65107905677349","0.7744786565778249","0.8545743961268041","22.310071310863307","22.848325316680697"
"BiLSTM-standard-bs16-augTrue--seed42--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:49:46.000Z","474","zxgtfzub","16","true","0.5","","BiLSTM","","","","","","","","","false","standard","42","true","32","0.004000000189989805","0.021458135917782784","0.11386081576347352","22.890443801879883","0.09191737323999404","0.22880274057388303","35.70962142944336","270.1978033162069","12.5002516026019","0.5814144557874594","0.9210557009629472","16.437694586413475","18.639682507157936"
"LSTM-standard-bs16-augTrue--seed1234--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:43:06.000Z","394","zxgtfzub","16","true","0.5","","LSTM","","","","","","","","","false","standard","1234","true","47","0.0010000000474974513","0.034787364304065704","0.14056310057640076","32.21522903442383","0.0966402143239975","0.2415105551481247","37.03541564941406","329.99086326660944","14.257225250197056","0.6631352010672437","0.9035858283469184","18.165650642534377","21.7844409808435"
"LSTM-standard-bs16-augTrue--seed2021--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:34:57.000Z","486","zxgtfzub","16","true","0.5","","LSTM","","","","","","","","","false","standard","2021","true","58","0.0010000000474974513","0.030131133273243904","0.13225522637367249","28.29665756225586","0.08716771006584167","0.2287363559007645","32.94755554199219","244.09708149318087","11.598615097510216","0.5394773400723747","0.9286816074780662","15.623606545646906","17.48837986479322"
"LSTM-standard-bs16-augTrue--seed777--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:26:08.000Z","524","zxgtfzub","16","true","0.5","","LSTM","","","","","","","","","false","standard","777","true","63","0.0010000000474974513","0.029086532071232796","0.12731389701366425","26.821678161621097","0.07791289687156677","0.20735667645931244","34.80284881591797","279.45966700608216","12.323499829789414","0.5731933383998822","0.9183496414472884","16.71704719757895","18.504799242119184"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:22:19.000Z","225","zxgtfzub","16","true","0.5","","LSTM","","","","","","","","","false","standard","4242","true","26","0.0010000000474974513","0.04438016936182976","0.1620330959558487","40.72885513305664","0.09197886288166046","0.2385932356119156","35.05117416381836","424.22220124686737","15.162224809291976","0.7052287398908574","0.8760540466933519","20.596655098507316","21.122686859526485"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length0.5---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-17T00:15:07.000Z","430","zxgtfzub","16","true","0.5","","LSTM","","","","","","","","","false","standard","42","true","53","0.0010000000474974513","0.03347542881965637","0.13791687786579132","30.72497177124023","0.07729749381542206","0.2170700877904892","30.9381046295166","360.30382673701973","13.875808508416428","0.6453946615644668","0.8947292217293329","18.98167080994241","20.030879855823567"
"BiLSTM-standard-bs16-augTrue--seed1234--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:59:34.000Z","931","zxgtfzub","16","true","0.25","","BiLSTM","","","","","","","","","false","standard","1234","true","79","0.004000000189989805","0.014468757435679436","0.09377006441354752","19.555431365966797","0.06765197217464447","0.19085676968097687","31.896373748779297","308.86097593304","12.833621623666858","0.5969202356337621","0.9097593949851652","17.574440984937187","18.46944509036313"
"BiLSTM-standard-bs16-augTrue--seed2021--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:52:59.000Z","391","zxgtfzub","16","true","0.25","","BiLSTM","","","","","","","","","false","standard","2021","true","32","0.004000000189989805","0.02390042319893837","0.12063206732273102","25.395185470581055","0.09816928207874298","0.2436993271112442","35.833580017089844","399.5696985666043","14.719525275123718","0.6846378016506846","0.8832568237689481","19.989239569493492","20.30907514540886"
"BiLSTM-standard-bs16-augTrue--seed777--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:46:14.000Z","403","zxgtfzub","16","true","0.25","","BiLSTM","","","","","","","","","false","standard","777","true","33","0.004000000189989805","0.02487906254827976","0.12099415808916092","25.787742614746097","0.08598019927740097","0.22940553724765775","32.954368591308594","432.2003599749853","15.123241242858962","0.7034155276625862","0.8737230501394659","20.78942904398736","19.75884270696381"
"BiLSTM-standard-bs16-augTrue--seed4242--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:39:37.000Z","392","zxgtfzub","16","true","0.25","","BiLSTM","","","","","","","","","false","standard","4242","true","32","0.004000000189989805","0.025418519973754883","0.12125574797391891","27.736835479736328","0.08396816998720169","0.2229863703250885","38.64601135253906","280.73794965158913","12.502666540025078","0.5815267798887892","0.9179761627358324","16.755236484502067","18.18072351836905"
"BiLSTM-standard-bs16-augTrue--seed42--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:33:05.000Z","391","zxgtfzub","16","true","0.25","","BiLSTM","","","","","","","","","false","standard","42","true","32","0.004000000189989805","0.024046193808317184","0.11785625666379929","24.65595054626465","0.08702946454286575","0.2263346016407013","31.599592208862305","185.4748254058686","10.544173916746702","0.4904329396263953","0.9458094036998864","13.618914252093248","15.982157774215652"
"LSTM-standard-bs16-augTrue--seed1234--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:26:17.000Z","406","zxgtfzub","16","true","0.25","","LSTM","","","","","","","","","false","standard","1234","true","60","0.0010000000474974513","0.032243773341178894","0.13750220835208893","30.27324485778809","0.07510177046060562","0.21375593543052673","32.40557098388672","285.02560426874504","12.683495864073729","0.5899375532375652","0.9167234290566164","16.882701332095674","18.626339227284483"
"LSTM-standard-bs16-augTrue--seed2021--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:17:25.000Z","531","zxgtfzub","16","true","0.25","","LSTM","","","","","","","","","false","standard","2021","true","76","0.0010000000474974513","0.030338335782289505","0.13356584310531616","30.26019287109375","0.07323217391967773","0.2007989287376404","32.852787017822266","393.3667677946029","13.72699207766257","0.6384728789596289","0.8850691479838787","19.833475938286835","18.84479290133173"
"LSTM-standard-bs16-augTrue--seed777--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:11:46.000Z","334","zxgtfzub","16","true","0.25","","LSTM","","","","","","","","","false","standard","777","true","49","0.0010000000474974513","0.03902498632669449","0.15070252120494845","32.658626556396484","0.09345145523548126","0.2517612874507904","35.955875396728516","261.11038234091774","12.465495558995643","0.5797978750320408","0.9237107931589014","16.158910307966863","18.933778761328977"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T23:04:26.000Z","438","zxgtfzub","16","true","0.25","","LSTM","","","","","","","","","false","standard","4242","true","63","0.0010000000474974513","0.034890398383140564","0.1412249505519867","33.0351676940918","0.06280472129583359","0.18833427131175995","30.469051361083984","331.9978844568197","13.33354972754798","0.6201730017133182","0.9029994324581692","18.220809105438203","18.73705453096032"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length0.25---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:59:43.000Z","278","zxgtfzub","16","true","0.25","","LSTM","","","","","","","","","false","standard","42","true","39","0.0010000000474974513","0.043613918125629425","0.15898394584655762","37.13547897338867","0.08345333486795425","0.2309948056936264","36.0834846496582","290.6286978473593","12.824661065730648","0.5965034601894221","0.9150863606216632","17.047835576616738","18.652747844927013"
"BiLSTM-standard-bs16-augTrue--seed1234--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:53:39.000Z","352","zxgtfzub","16","true","0.1","","BiLSTM","","","","","","","","","false","standard","1234","true","44","0.004000000189989805","0.02229851298034191","0.1154257357120514","24.95333671569824","0.07791945338249207","0.21524937450885773","33.97551727294922","308.64756757237103","12.688871339426417","0.5901875785311467","0.9098217469851996","17.568368381052665","18.6303787936152"
"BiLSTM-standard-bs16-augTrue--seed2021--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:47:44.000Z","353","zxgtfzub","16","true","0.1","","BiLSTM","","","","","","","","","false","standard","2021","true","44","0.004000000189989805","0.020206814631819725","0.11160185188055038","25.145206451416016","0.08937828987836838","0.2313378006219864","35.67341613769531","302.1500236078618","13.65030254231843","0.6349058784004221","0.9117201489982624","17.38246310532146","25.588578701369936"
"BiLSTM-standard-bs16-augTrue--seed777--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:43:33.000Z","249","zxgtfzub","16","true","0.1","","BiLSTM","","","","","","","","","false","standard","777","true","30","0.004000000189989805","0.02947172150015831","0.13343407213687897","26.616596221923828","0.07746268808841705","0.2141404449939728","32.47697448730469","352.02722222850633","13.483459576325128","0.6271456416180865","0.8971474158571617","18.762388500095245","18.44772565192166"
"BiLSTM-standard-bs16-augTrue--seed4242--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:39:01.000Z","267","zxgtfzub","16","true","0.1","","BiLSTM","","","","","","","","","false","standard","4242","true","32","0.004000000189989805","0.024759290739893913","0.12124694138765336","27.947359085083008","0.07569844275712967","0.2052602916955948","32.03487777709961","327.9518803917064","14.115773352403084","0.6565559592415138","0.9041815625528672","18.10944174710271","26.00231872016111"
"BiLSTM-standard-bs16-augTrue--seed42--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:35:22.000Z","217","zxgtfzub","16","true","0.1","","BiLSTM","","","","","","","","","false","standard","42","true","26","0.004000000189989805","0.03014885075390339","0.13568700850009918","29.59750747680664","0.08385756611824036","0.2081158310174942","31.202831268310547","327.4834453953649","13.214782924584206","0.6146488940148439","0.9043184262578152","18.096503678759746","18.510135705386823"
"LSTM-standard-bs16-augTrue--seed1234--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:30:56.000Z","263","zxgtfzub","16","true","0.1","","LSTM","","","","","","","","","false","standard","1234","true","54","0.0010000000474974513","0.03740336745977402","0.14933611452579498","33.43794631958008","0.0872047021985054","0.2237161099910736","36.33099365234375","320.72975127073175","13.191397254658344","0.6135611745844334","0.9062916682384536","17.908929372542953","19.05251733182626"
"LSTM-standard-bs16-augTrue--seed2021--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:26:01.000Z","295","zxgtfzub","16","true","0.1","","LSTM","","","","","","","","","false","standard","2021","true","61","0.0010000000474974513","0.03674081340432167","0.14726810157299042","38.05612564086914","0.08048643171787262","0.220229834318161","35.09489822387695","320.76022365281","13.032538164274756","0.606172285582948","0.9062827650541432","17.909780111793946","18.886793506419004"
"LSTM-standard-bs16-augTrue--seed777--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:19:19.000Z","398","zxgtfzub","16","true","0.1","","LSTM","","","","","","","","","false","standard","777","true","83","0.0010000000474974513","0.031631872057914734","0.13474631309509277","29.710004806518555","0.08520965278148651","0.22569070756435392","34.920860290527344","253.62535043411512","12.208937235463123","0.5678647777795539","0.9258977117418812","15.925619310849896","18.28842026858969"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:13:50.000Z","327","zxgtfzub","16","true","0.1","","LSTM","","","","","","","","","false","standard","4242","true","68","0.0010000000474974513","0.03426147624850273","0.14235064387321472","33.614192962646484","0.0832454264163971","0.23014594614505768","33.10850524902344","375.8588540997609","14.255413734811476","0.6630509434646336","0.8901844744494422","19.38707956603472","20.47628485305325"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length0.1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:10:48.000Z","179","zxgtfzub","16","true","0.1","","LSTM","","","","","","","","","false","standard","42","true","39","0.0010000000474974513","0.04800061509013176","0.1681196391582489","39.904502868652344","0.08158304542303085","0.22765067219734192","36.55403518676758","373.37973146506727","14.365128145569704","0.6681540043030059","0.8909088052775271","19.323036290010617","20.05050024232663"
"BiLSTM-standard-bs32-augTrue--seed1234--fake_data_length1---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-16T22:06:17.000Z","267","zxgtfzub","32","true","1","","BiLSTM","","","","","","","","","false","standard","1234","true","27","0.004000000189989805","0.02041420340538025","0.10859865695238112","24.11105155944824","0.09677445143461227","0.2451215535402298","36.017940521240234","261.35896143242934","12.31672149449146","0.5728780629755392","0.923638165247446","16.166600181622275","18.489506239274327"
