"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","data_augmentation","fake_data_length","method","model_name","parameters.batch_sizes","parameters.data_augmentations","parameters.fake_data_lengths","parameters.model_names","parameters.pinball_loss_usages","parameters.scaler_names","parameters.seeds","parameters.testing_stages","pinball_loss_usage","scaler_name","seed","testing_stage","epoch/epoch","epoch/learning_rate","epoch/loss","epoch/mae","epoch/mape","epoch/val_loss","epoch/val_mae","epoch/val_mape","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE"
"LSTM-min-max-bs16-augTrue--seed42--fake_data_length200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:07:31.000Z","186","2zie0gy2","16","true","200","","LSTM","","","","","","","","","false","min-max","42","true","47","0.0010000000474974513","0.006094096228480339","0.059106774628162384","49048.64453125","0.005662519950419664","0.0596671923995018","9.45280647277832","12.336785662919285","0.5738112919966945","264.55368850211056","0.9227047546644018","16.265106470666293","19.285051526932065"
"LSTM-standard-bs16-augTrue--seed1234--fake_data_length200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:05:01.000Z","146","2zie0gy2","16","true","200","","LSTM","","","","","","","","","false","standard","1234","true","36","0.0010000000474974513","0.02638658881187439","0.12695130705833435","25.65642738342285","0.05606574937701225","0.17028935253620148","29.167680740356445","10.675317050635638","0.49653269795481375","189.0688755752331","0.9447593219899608","13.750231837144897","18.313038696767453"
"LSTM-standard-bs16-augTrue--seed2021--fake_data_length200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T02:03:22.000Z","97","2zie0gy2","16","true","200","","LSTM","","","","","","","","","false","standard","2021","true","23","0.0010000000474974513","0.033593546599149704","0.1434241086244583","35.48197555541992","0.04663921147584915","0.16164487600326538","26.03799057006836","11.485576609645546","0.534219669027482","223.07702025514544","0.9348230859793204","14.935763129319689","19.059681836794457"
"LSTM-standard-bs16-augTrue--seed777--fake_data_length200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:59:45.000Z","212","2zie0gy2","16","true","200","","LSTM","","","","","","","","","false","standard","777","true","54","0.0010000000474974513","0.021161800250411034","0.11484526097774506","24.97588539123535","0.05310726538300514","0.17276215553283691","25.74466896057129","10.882205719315618","0.5061555492807922","193.68979420418097","0.943409217815936","13.917248083014869","17.351531130037024"
"LSTM-standard-bs16-augTrue--seed4242--fake_data_length200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:56:38.000Z","183","2zie0gy2","16","true","200","","LSTM","","","","","","","","","false","standard","4242","true","46","0.0010000000474974513","0.025358127430081367","0.12290828675031662","23.273529052734375","0.04956645891070366","0.17534169554710388","28.084802627563477","10.844686727618148","0.5044104576752011","208.69168912131389","0.9390260804849688","14.446165204694076","16.96968713419964"
"LSTM-standard-bs16-augTrue--seed42--fake_data_length200---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:53:37.000Z","179","2zie0gy2","16","true","200","","LSTM","","","","","","","","","false","standard","42","true","45","0.0010000000474974513","0.022154629230499268","0.11751077324151991","24.600566864013672","0.04844855517148971","0.16584835946559906","26.11990547180176","11.31753695939155","0.5264037718032368","217.01511102424385","0.9365942076138652","14.731432755310797","17.706422557242536"
"BiLSTM-standard-bs16-augTrue--seed1234--fake_data_length1600---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:43:24.000Z","570","a1oysoa9","16","true","1600","","BiLSTM","","","","","","","","","false","standard","1234","true","49","0.004000000189989805","0.011118484660983086","0.08231078833341599","16.169898986816406","0.037316568195819855","0.12668107450008392","18.541748046875","10.421233062009664","0.4847146875124857","178.45195043753492","0.947861292852187","13.358590885177032","17.102170383809945"
"BiLSTM-standard-bs16-augTrue--seed2021--fake_data_length1600---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:37:37.000Z","341","a1oysoa9","16","true","1600","","BiLSTM","","","","","","","","","false","standard","2021","true","29","0.004000000189989805","0.012915313243865969","0.08903954178094864","17.639986038208008","0.030482035130262375","0.12806101143360138","19.46127700805664","10.82199219056576","0.5033548843692273","183.99880453837147","0.9462406560317652","13.564615900878708","17.601924847211247"
"BiLSTM-standard-bs16-augTrue--seed777--fake_data_length1600---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:29:19.000Z","496","a1oysoa9","16","true","1600","","BiLSTM","","","","","","","","","false","standard","777","true","43","0.004000000189989805","0.012234109453856943","0.08607529103755951","16.256654739379883","0.030969735234975815","0.1260746270418167","18.95099449157715","11.364128661336457","0.5285708553061697","203.42082592279272","0.940566080423608","14.26256729774807","24.43842824220874"
"BiLSTM-standard-bs16-augTrue--seed4242--fake_data_length1600---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","2025-10-02T01:15:46.000Z","810","a1oysoa9","16","true","1600","","BiLSTM","","","","","","","","","false","standard","4242","true","71","0.004000000189989805","0.010315148159861565","0.08021672070026398","15.942713737487791","0.0278711412101984","0.1124800518155098","16.752294540405273","10.48133219106222","0.4875100314401326","185.25351764853892","0.9458740636843846","13.61078681225075","17.864036613746794"
