"Name","state","Notes","User","Tags","Created","Runtime","Sweep","data_augmentation","fake_data_length","model_name","scaler_name","seed","val_MAE","val_MASE","val_MSE","val_R2","val_RMSE","val_SMAPE","Pinball_0.05","Pinball_0.50","Pinball_0.95","Coverage_0.90","Coverage_Error_0.90","Sharpness_0.90","batch_size","testing_stage","pinball_loss_usage"
"TFT-standard-bs16-augTrue--seed42--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","True","800","TFT","standard","42","10.70386791229248","","185.64093017578125","0.9457608461380004","13.625011199106636","19.17522048950196","","","","","","","16","True","False"
"TFT-standard-bs16-augTrue--seed4242--fake_data_length800---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","True","800","TFT","standard","4242","12.94980239868164","","265.6750793457031","0.922377109527588","16.29954230479197","23.11254501342773","","","","","","","16","True","False"
"TFT-standard-bs16-augFalse--seed1234--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","False","0","TFT","standard","1234","10.371267318725586","","170.09104919433594","0.9503040909767152","13.041895920238588","25.620391845703125","","","","","","","16","True","False"
"TFT-standard-bs16-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","False","0","TFT","standard","42","10.000340461730955","","174.71653747558594","0.9489526748657228","13.218038336893487","18.838224411010746","","","","","","","16","True","False"
"TFT-standard-bs16-augFalse--seed2021--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","False","0","TFT","standard","2021","9.522354125976562","","148.2895965576172","0.9566739201545716","12.177421589056411","17.083192825317383","","","","","","","16","True","False"
"TFT-standard-bs16-augFalse--seed777--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","False","0","TFT","standard","777","11.21065616607666","","195.6701812744141","0.9428306221961976","13.9882158002518","24.920658111572266","","","","","","","16","True","False"
"TFT-standard-bs16-augFalse--seed4242--fake_data_length0---pinball_loss_usageFalse---testing_stageTrue","finished","-","","","","","","False","0","TFT","standard","4242","9.983490943908691","","155.4208526611328","0.9545903205871582","12.466789990255425","21.12461853027344","","","","","","","16","True","False"
"TFT-standard-bs16-augFalse--seed42--fake_data_length0---pinball_loss_usageFalse---testing_stageFalse","finished","-","","","","","","False","0","TFT","standard","42","10.555142402648926","","164.5240478515625","0.9641063809394836","12.826692786979912","23.42109680175781","","","","","","","16","False","False"
"TFT-standard-bs16-augFalse--seed777--fake_data_length0---pinball_loss_usageFalse---testing_stageFalse","finished","-","","","","","","False","0","TFT","standard","777","10.904141426086426","","185.149154663086","0.9596067070961","13.60695243848107","26.10907936096192","","","","","","","16","False","False"
"TFT-standard-bs16-augFalse--seed2021--fake_data_length0---pinball_loss_usageFalse---testing_stageFalse","finished","-","","","","","","False","0","TFT","standard","2021","11.290770530700684","","202.92312622070312","0.9557290077209472","14.245108852539635","24.72071075439453","","","","","","","16","False","False"
"TFT-standard-bs16-augFalse--seed4242--fake_data_length0---pinball_loss_usageFalse---testing_stageFalse","finished","-","","","","","","False","0","TFT","standard","4242","9.759681701660156","","159.838623046875","0.9651286005973816","12.642730047219825","21.21733283996582","","","","","","","16","False","False"
"TFT-standard-bs16-augFalse--seed1234--fake_data_length0---pinball_loss_usageFalse---testing_stageFalse","finished","-","","","","","","False","0","TFT","standard","1234","11.827000617980955","","193.3816375732422","0.957810640335083","13.906172642867704","28.133920669555664","","","","","","","16","False","False"
