DB 10DBW 14 BACKWARD PRESS,DB 13DBW 2,DB 30DBW 20 ramposition,DB 30DBW 42 mand in ram,DB 30DBW 80 v cont position,DB 371DBW 44 setpoint pump,MW 970,DB 10DBW 232,DB 10DBW 8 billet length,DB 400DBD 34 z2 energy,MD 280 C start to setpoint,MD 284 C ana kw,T 174,C 23,C 26,DB 20DBD 450 BILLET LENGHT,MW 90,Setpoint Bypass,T 32 E.G.F. Build up speed time,C 25,DB 10DBW 178 CAF Actual Temperature Combustion air fan,DB 10DBW 182 EGS_Temperature,DB 20DBW 174 EXTRACTION STEP,Setpoint position exhaust damper,DB 200DBW 0 tank1 temp,DB 200DBW 2 tank2 temp,DB 200DBW 4 tank1 level,DB 200DBW 8 actual press,DB 20DBD 292,T 227,DB 70DBD 0 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΠΥΡΓΟΥΣ ΨΥΞ),DB 70DBD 16 PIESI PSIXIS ASMAK,DB 70DBD 4 ΘΕΡΜ ΚΟΛΕΚΤΕΡ ΨΥΓΕΙΩΝ (ΝΕΡΟ ΑΠΟ ΔΕΞΑΜΕΝΗ),DB 70DBD 68 4 INCH COOLING ACT POSITION,DB 70DBW 36 REF KANONI 1,DB 70DBW 38 REF KANONI 2,DB 75DBD 28,MD 210,MD 222,MD 70 sinolo ypog-mpanioy,T 0,C 21_Junker2,C 22_Junker2,C 24_Junker2,C 26_Junker2,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day_sin,day_cos,Energy
2.7333333333333334,374.53333333333336,1263.2,243.9333333333333,24.266666666666666,874.6666666666666,14.866666666666667,168.06666666666666,810.0,33215.65,98.2,352.95,1012.6666666666666,6.0,4.0,673.8666666666667,6404.8,22.666666666666668,17600.0,1.0,48.529495558906994,76.0,0.8666666666666667,100.0,25.466666666666665,31.2,2141.333333333333,21.0,266513.06666666665,2280.0,22.77466666666667,0.1593333333333333,24.834,1.5,69.66666666666667,0.0,0.0,46.66666666666666,8.874893333333332e-44,2750.8086666666663,0.0,5.0,7.0,6.0,2.0,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,160.6790000014007
2.0,1029.2666666666669,631.1333333333333,149.13333333333333,19.33333333333333,989.4,14.8,124.93333333333334,810.0,43932.05,109.06666666666666,230.88,1021.3333333333334,6.0,4.0,663.1333333333333,1066.6666666666667,28.666666666666668,17600.0,1.0,-10.138655462185216,70.8,1.3333333333333333,97.66666666666669,24.73333333333333,30.933333333333334,2146.133333333333,20.2,126702.93333333332,4126.666666666667,23.17866666666667,0.1573333333333333,24.718,1.5,69.26666666666667,0.0,0.0,227.3333333333333,8.940293333333332e-44,2744.558,0.0,5.0,7.0,6.0,2.0,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,159.88699999824166
0.4,485.4,800.0,63.6,2.466666666666667,993.0,14.2,32.0,810.0,14368.2,108.0,460.04,1020.0,6.0,4.0,666.4,0.0,27.33333333333333,17600.0,1.0,33.922035480858675,64.66666666666667,0.0,56.0,24.0,29.4,2215.5333333333333,5.933333333333334,48059.73333333333,813.3333333333334,23.446666666666665,0.4506666666666666,27.94066666666667,1.504,69.13333333333334,0.0,0.0,146.66666666666666,8.744113333333333e-44,2739.398666666667,0.0,5.0,7.0,6.0,2.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,131.15300000086427
0.0,0.0,892.7333333333333,-1.7333333333333334,-2.0,994.1333333333332,15.0,281.7333333333333,810.0,30704.68,107.86666666666666,216.04,1030.6666666666667,6.0,4.0,668.0,0.0,35.333333333333336,17600.0,1.0,-338.46782302664667,78.2,0.0,48.0,24.4,29.133333333333333,2228.8,6.133333333333334,48059.73333333333,993.3333333333334,25.74533333333333,0.1593333333333333,28.36,1.5,69.0,0.0,0.0,0.0,9.015006666666666e-44,2733.9100000000003,0.0,5.0,7.0,6.0,2.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,59.17500000074506
2.066666666666667,551.0666666666667,717.7333333333333,117.8,10.133333333333333,848.4666666666667,15.133333333333333,183.7333333333333,810.0,39648.69,105.26666666666668,256.21,1042.6666666666667,6.0,4.0,665.0,5938.133333333333,22.0,17600.0,1.0,-17.991919844861293,76.26666666666667,2.333333333333333,100.0,25.0,30.73333333333333,2205.866666666667,5.666666666666667,192238.9333333333,5233.333333333333,28.15266666666667,0.16,27.396666666666665,1.5,69.26666666666667,0.0,20.466666666666665,0.0,9.024366666666669e-44,2736.750666666667,0.0,5.0,7.0,6.0,2.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,133.80099999904633
3.0,-437.6666666666667,1079.3333333333333,205.3333333333333,18.666666666666668,874.9333333333333,15.2,383.4666666666666,810.0,29562.74,99.13333333333334,175.6,1033.3333333333333,6.0,4.0,665.3333333333334,0.0,22.0,17600.0,1.0,255.4645191409894,83.13333333333334,1.0,100.0,25.0,31.53333333333333,2172.5333333333333,5.866666666666666,244667.7333333333,2346.6666666666665,21.698666666666668,0.16,25.118666666666662,1.5,69.4,0.0,20.2,116.66666666666669,8.930933333333332e-44,2744.988,0.0,4.066666666666666,7.0,6.0,2.0,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,152.02400000020862
7.933333333333334,1183.7333333333331,1207.0,294.06666666666666,27.6,913.4666666666668,14.866666666666667,217.4,810.0,27953.89,97.26666666666668,346.3,1058.6666666666667,6.0,4.0,663.8666666666667,2969.0666666666666,30.666666666666668,17600.0,1.0,98.7952309128776,87.73333333333333,2.333333333333333,100.0,25.666666666666668,31.2,2111.866666666667,20.53333333333333,380108.8,5413.333333333333,22.182,0.16,23.380666666666663,26.804,72.06666666666666,0.0,15.066666666666666,227.3333333333333,8.753446666666666e-44,2740.8566666666666,0.0,4.0,6.466666666666667,6.0,2.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,156.49399999901652
3.533333333333333,-456.8666666666667,659.2,132.46666666666667,18.933333333333334,920.8,14.8,155.6,810.0,30239.12,105.06666666666666,413.09,1081.3333333333333,6.0,4.0,663.0666666666667,0.0,32.666666666666664,17600.0,1.0,18.58687064569386,76.33333333333333,1.4,100.0,26.0,31.466666666666665,2078.2,25.4,157286.4,2640.0,22.634,0.16,23.108,64.83333333333333,75.0,0.0,15.666666666666666,107.33333333333331,8.809493333333333e-44,2722.75,0.0,4.0,6.0,6.0,2.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,169.6980000026524
6.333333333333333,-774.5333333333333,1121.9333333333334,165.46666666666667,19.53333333333333,883.9333333333333,15.333333333333334,179.06666666666666,810.0,44828.24,105.13333333333334,217.44,1054.6666666666667,6.0,4.0,663.8,0.0,30.666666666666668,17600.0,1.0,108.34299360769914,74.33333333333333,2.1333333333333333,99.66666666666669,25.266666666666666,30.933333333333334,2063.6666666666665,20.2,174762.66666666666,1280.0,22.962666666666667,0.16,23.3,65.41533333333334,75.26666666666667,0.0,16.0,537.3333333333334,8.912259999999999e-44,2727.593333333333,0.0,4.0,6.0,6.0,2.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,156.48999999836087
13.0,818.9333333333333,768.0,200.4,14.133333333333333,870.1333333333333,15.066666666666666,281.8666666666667,810.0,34694.95,105.6,156.23,1026.6666666666667,6.0,3.2,663.2,0.0,24.666666666666668,17600.0,1.0,-147.7063252651491,75.93333333333334,0.1333333333333333,96.0,24.666666666666668,30.0,2067.0,32.86666666666667,231560.53333333333,4866.666666666667,23.04133333333333,0.1573333333333333,23.494666666666667,10.542666666666666,70.06666666666666,0.0,4.133333333333334,250.66666666666663,8.865546666666666e-44,2765.668,0.0,4.0,6.0,6.0,2.0,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,0.9377521321470804,0.3473052528448203,134.2309999987483
